Data,BTC,ETH,XRP,USDT,BCH,BSV,LTC,BNB,EOS,XTZ,ADA,CRO,LINK,XLM,LEO
2020-06-11,49114.79344872766,1231.2737663878547,1.0086668246761945,4.97759471968698,1279.065767352407,965.5373272506163,232.05048515281507,86.54374145245541,13.706374708229275,14.366156701957173,0.41565578388951785,0.5722657473964703,22.000658483105465,0.39206482849842456,6.2136455421666845
2020-06-12,46409.91873319737,1154.5294042769185,0.9460664221623654,4.975155934980706,1171.445644515564,904.2096693434124,216.29775832146393,81.18877091733718,12.558570012285609,13.058282669087358,0.3756087067659148,0.5228272970334916,19.71206620899417,0.35465453803942726,6.212517806263141
2020-06-13,47814.51447911672,1199.6804095434682,0.9765937899310699,5.050728710534758,1215.4539832800156,922.2679618826922,225.74909263847496,83.9858489244821,13.10869652348697,13.476256182324096,0.40098665503564007,0.5485400545730728,20.609764493258098,0.3680245215621879,6.24777252521849
2020-06-14,47814.21232220738,1203.2160214191363,0.9734105855581417,5.048398679996011,1216.6128785774172,921.0351219873775,227.8116450768677,84.86728626097108,13.142582072183526,13.613683100287442,0.3987024148365807,0.5504723134097018,20.75675221741993,0.37408047156445656,6.27305561839105
2020-06-15,47190.560411361,1172.0057496467848,0.9613142663855118,5.148635382964944,1200.0432925147043,904.4674291192679,222.52326045107694,83.67483902818459,12.957428396798983,13.068722377815474,0.3862555394952629,0.5626825610782343,19.938672671782427,0.3575564576156301,5.901259022086288
2020-06-16,48625.351268631544,1191.0112062802089,0.9905312076774657,5.164103456123516,1216.3347692552022,893.3653725813435,225.80854717115145,84.44596219794158,13.054395001835841,13.530675676900662,0.40354225426144663,0.5707652683563257,20.281149871108,0.36592470201503474,5.953624481908646
2020-06-17,49951.57265706231,1234.0410171922888,1.002428299538278,5.241914487195944,1244.0859129370328,931.0559924101483,229.98783719944038,86.10684459282572,13.384112845147108,13.703701887902312,0.414043901717201,0.5973193577892988,21.23867034444065,0.37350616698305006,5.979537217225506
2020-06-18,49488.6579795049,1222.990026611598,1.0101939777558937,5.230072016220699,1256.9032623058665,917.0875187979494,230.33130127227375,85.7085029906638,13.42308079541001,13.985012247015815,0.4359131945428149,0.6053047680838545,21.781267875363792,0.37536940665757357,5.960781562596857
2020-06-19,50558.52793077287,1246.1633420743442,1.0241949471059002,5.374509837082468,1270.805805269492,928.8508374037424,233.97834137302664,86.9684545759186,13.65321992740448,14.3393076826114,0.4413714791145886,0.6220428997562144,22.445185818522486,0.3798305539638347,6.138467884587932
2020-06-20,49464.552141636865,1216.109990027916,0.9944228961546009,5.3108709104847085,1238.7701837905415,905.0231010524345,227.38728091124003,84.79398643587683,13.39517403526855,13.949371127942497,0.42368206598386154,0.61990920468708,21.75782043761314,0.36867816329835235,6.154000195084607
2020-06-21,49716.67627566424,1215.6316177619694,1.0021436358770492,5.309286741203973,1235.575753023282,920.1446877247834,231.5317793203519,85.26910873647081,13.462505489897703,13.892174258295025,0.42148430171929474,0.6326792162340106,22.187134563716356,0.3713528964280529,6.200321223744567
2020-06-22,49388.24354387841,1209.916708239301,0.9848049984249138,5.290982609043481,1221.3482356355614,905.2807400994609,228.1994557717448,84.70860831600653,13.336291074899494,13.705031296513294,0.4161083116901286,0.6316358076183359,22.223867811107763,0.3639828951995233,6.165080279746493
2020-06-23,50844.058633391876,1278.5651768873615,0.9983121799621982,5.253156000427872,1267.792032443597,933.7602672742815,233.1385784365856,86.64510848940363,13.595241570006358,14.079540332124715,0.4392249701754984,0.6554549387793328,23.511667450714558,0.3777604137463049,6.058218102079468
2020-06-24,49592.14828209046,1252.4913401848628,0.9701952682981415,5.150408860521019,1238.4221986490077,916.5645397131392,227.42780565144014,84.38064390095056,13.231853020725048,14.330665767058175,0.4264133635237025,0.641876755712589,24.71124734468897,0.3656484383272804,5.983769857088429
2020-06-25,49677.19840084336,1254.6177333678947,0.9837481598786447,5.353358970406879,1244.7747439397542,924.8643677400714,227.76751523067273,85.54533717360887,13.36947945654207,14.049636385561977,0.44126454786280267,0.6300815996334486,25.169845037744416,0.36900044994228415,6.290251393262435
2020-06-26,49635.71465016231,1247.3692886835415,0.9838703153995882,5.363644540789748,1246.2334424737612,924.3291763793113,227.217107158716,85.31385916684745,13.31080313440329,13.85643618950723,0.43758327006086467,0.6233828933367423,25.774282987332626,0.3629466629215783,6.4374773840447395
2020-06-27,50223.178768720514,1258.1785261034006,1.0014500487172686,5.474438542290735,1263.6075178599326,921.7658207768626,236.3689834991712,86.35294939713019,13.599872314096647,13.599467003578141,0.4417876737498505,0.6282167134060272,25.65335504215715,0.36741368390401696,6.71282838967152
2020-06-28,49387.188588860576,1211.0019213441374,0.9637248203303096,5.4774150148550875,1185.9219660233086,850.8816210516258,225.25434220056786,82.96875539937083,12.79318304919144,12.734902107884167,0.4243746980127504,0.6161284157137444,24.212282678289487,0.34421183773894276,6.7382820654690665
2020-06-29,50108.60572197519,1234.2140400563676,0.9703768274539137,5.401640444699541,1221.0203561357357,880.6466772277859,226.96889177344835,84.24276961579574,12.98883761881642,12.967806641055802,0.4403490584700922,0.652721902534036,24.91540095108957,0.3507772105753328,6.8153603001928085
2020-06-30,49636.63998567883,1233.2467680100597,0.9597353051737539,5.404775381176533,1216.5155957514453,863.0923707487165,226.36782876399755,83.63186823277486,12.882650319412388,13.029870421478293,0.4527459724316312,0.6837308423867781,24.911611763682476,0.3525626931589737,6.786047434252419
2020-07-01,49984.93126828909,1232.4584411453825,0.9598868702280525,5.468740166785154,1214.6228808277274,866.1216600487716,225.1389411464541,84.29210589019674,12.941361906021216,12.888698143817125,0.4540338888850793,0.6834281277570388,24.95987736604986,0.36591755283640803,6.897375980367642
2020-07-02,49085.02673730648,1226.567951239231,0.9397788639409758,5.319624982089746,1189.7039393801879,841.7662234121258,221.98218962724823,84.12013372622995,12.644161272795184,12.749179777838602,0.5110151162316603,0.6703825308246258,24.990446402272248,0.3639408806970176,6.669469106084473
2020-07-03,48748.28225655434,1214.5071133657577,0.9391797199563316,5.359306515458958,1177.8460535601062,828.4606960926027,219.89797025142556,82.287947831306,12.641464775846186,12.50418987492143,0.4998409051849976,0.6600436927000137,25.741550177560683,0.3632069066376757,6.684913912342235
2020-07-04,48216.24392216926,1196.858080762277,0.935633266420771,5.311600582298228,1173.6617523824723,823.062201203448,218.9057258124033,81.28333125764534,12.833605104465883,12.111423159751508,0.5117233778555526,0.663929642562489,25.216257524355402,0.3570396698699216,6.587949837738728
2020-07-05,48543.252831561134,1217.6846951292573,0.9448380605865114,5.315959296941797,1196.6680631780457,828.0890854186671,223.7329108043164,82.67300153514532,13.071728123312383,12.35581431913062,0.5298926847783211,0.6821904993757423,25.52329841193601,0.3602496389305924,6.5694904662553135
2020-07-06,48280.48631101778,1210.806589640409,0.941365993765603,5.295117482743014,1182.802843562468,819.5139439993042,221.4913281078023,82.30771126435464,12.781376396669787,12.134825510010266,0.5223942464516188,0.6949314694164959,25.237181258990553,0.35755198019760764,6.304476670780803
2020-07-07,50038.702732157755,1293.6419713240275,1.0089745155828658,5.361436098579204,1298.4875170897212,1040.8693171370162,236.0253862021991,87.37811109580494,13.984471565603668,13.071967133256202,0.5640161211409637,0.7275850250293376,28.76292936398963,0.38524849686861756,6.5201498962728515
2020-07-08,49774.35567962544,1285.3660443802532,0.9941543288928517,5.383641870255185,1277.8004645102824,997.0984991129001,233.04163234521258,90.22038999266263,13.754422754965544,13.492331895276452,0.6326040887471591,0.7441281896997237,30.738624317910514,0.3945998615743127,6.603676617789812
2020-07-09,50406.47314183611,1319.2392239474875,1.091992545495335,5.33787251949506,1299.275270845281,1010.7595533921171,241.93751962605538,91.85856131488298,14.306837643800963,14.158546354295751,0.6940939047129682,0.7665044554005072,34.51564284774172,0.45263695572975915,6.560811270983631
2020-07-10,49312.26005161162,1291.881013970312,1.0804255129527502,5.338345740477289,1271.54298021789,993.647555157341,236.9123143979287,89.79859616043312,14.132642527669397,13.501172331021749,0.6617135676627639,0.758997636745725,32.57858897400877,0.48431773856274724,6.540854320387216
2020-07-11,49462.65930208076,1283.8935327640575,1.0592185289169578,5.327595441591646,1268.2944872411872,968.0775126568566,235.95455398747902,91.73763979810971,13.960151015131713,13.535433946893649,0.6310948382152501,0.763366942262124,32.75453982909577,0.47352072780763804,6.483900624210701
2020-07-12,49203.70676857839,1274.020473331959,1.07321699088458,5.32773494083486,1260.3532356654837,966.1066735344051,237.76237977148165,93.85662026946218,13.959815464672582,14.33651790751493,0.6683107248261778,0.771855946948478,32.59832933958718,0.5025022134391851,6.380925337922355
2020-07-13,49540.68119430429,1288.2551392540806,1.0701924449042863,5.325602876966723,1264.38888548866,989.7298091323814,238.2217996908886,97.4149703251936,13.935809111757987,15.012014022621676,0.6760585981775685,0.7714882818874541,38.918765171677215,0.5057948489248383,6.005529616670496
2020-07-14,49931.53619908041,1294.8642206585614,1.0731303281476403,5.402650210282525,1253.326324560101,981.4841908284513,237.38878566825258,99.33981491934041,13.795700820729609,15.66300557038782,0.6715796175157495,0.7692816534470355,38.73284732737399,0.48769793544291834,6.10977390467961
2020-07-15,49640.07122807295,1289.7179448424938,1.0676614898834735,5.366403494993797,1235.9119214406194,970.070415132264,235.42662882643597,97.11817401344744,13.730939100371344,15.925505412733557,0.7090387310204568,0.7549328884271518,43.61783888362807,0.4940249693279761,6.0462336841685
2020-07-16,49422.50035188666,1281.6652831274337,1.0591597303865194,5.366140799821831,1220.8899079642886,969.4203874643576,232.60999354825677,94.53117426192107,13.615906833477865,17.068578908011503,0.7005243776801242,0.7677161025749213,46.51235296372261,0.5066934560659352,6.17499493946521
2020-07-17,48709.33382440922,1246.655595616241,1.0345195871945978,5.330772930650765,1195.731607098799,926.4968354540201,224.26401946146194,91.44243113938157,13.345790702858661,16.46250657870441,0.6716965184458036,0.7569039687751504,44.56391949638577,0.5386712909893314,6.231314575418215
2020-07-18,49323.12226069233,1253.9495904791968,1.0464835429973243,5.38625674532436,1199.8652088710157,930.9914901648021,225.75418787157898,92.00623321727142,13.449881064731574,17.099273280532955,0.6605293398354946,0.7668893262741568,44.57527980445982,0.5609327762354648,6.3970267002327965
2020-07-19,49388.44354535106,1269.5695474930928,1.0745111015366593,5.3880863584131315,1209.0026322130368,935.3855012468597,228.59879668207878,92.30727009738631,13.478223004629054,16.206640559692627,0.6606115961886301,0.7813249314907043,42.904466118884855,0.543474984017108,6.303315833573493
2020-07-20,49572.65100421919,1286.8808340067103,1.0747901298778137,5.386151811301692,1228.3929216738293,925.7019612339876,229.89823208950227,96.77320794063243,13.904201582641033,16.05099404464835,0.667908779668629,0.7804492717844475,43.45641974463214,0.5381672150783113,6.187627031616622
2020-07-21,48830.477799240434,1258.0114766351574,1.0374355116367362,5.329933762421913,1187.6336187960098,901.6802206256799,223.6868646832123,93.15497872327362,13.651742131296777,14.751819099166545,0.6280672583558283,0.7558628515618088,38.71407138634186,0.5042624693215261,6.2436773737797555
2020-07-22,48523.81238316628,1268.078875213979,1.0292685692526213,5.1713133701512115,1188.6782435616144,926.3742705430716,226.17754506951317,91.72788479794171,13.5512908732681,15.567180248581584,0.6357497434170939,0.7442032544277315,37.70693120193309,0.49793128191091846,6.086006304618891
2020-07-23,48705.630092659936,1350.3846867667403,1.0414379697290472,5.125836077318473,1222.5463229061488,940.917844318447,230.164633920982,92.48573597787696,13.612883304924038,15.90066807633386,0.633668786612318,0.7498831490150832,38.27784367634628,0.49800245384056896,6.027329230563684
2020-07-24,49985.9658808151,1431.9693982389579,1.085049579573516,5.208309487086138,1239.649821545008,962.7398520638819,234.0438529136797,97.36279158273044,13.817929686685783,16.503803771328993,0.6465638185457094,0.7642308255504692,41.03467554248553,0.5105831511802953,6.176690489047517
2020-07-25,49878.2046680446,1461.557189055791,1.068583703858429,5.232836381105009,1229.6289142467485,940.2531653942196,230.99263864828438,100.29092469065016,13.568096153049476,15.863956153413776,0.6379362163718032,0.7678656889589989,38.836874111323,0.5007312924248456,6.178847532551621
2020-07-26,50693.57598036311,1595.5172400972344,1.1207060933610296,5.229447678701977,1306.1428928892624,985.2360149222948,256.2628501514687,103.60426835326187,14.254341147946,16.00816126512493,0.7498954932458882,0.7875248234418192,40.11462270450721,0.5247980604826713,6.363247395791572
2020-07-27,51917.63525963976,1624.1954034721512,1.1260608802881136,5.232499292254226,1292.9780902394891,997.6654572205409,251.7793813120038,102.10634948882732,14.178541208932685,15.603437847663105,0.7759906129586012,0.8063805520576085,39.27344760665576,0.5176470227912939,6.364717881381424
2020-07-28,56398.62743411555,1648.7859090500497,1.1517988944352893,5.118769469791193,1381.317687299479,1061.2612302465309,272.3439658397714,101.26067084332013,14.626180279967942,14.489350493929892,0.7096679296126892,0.8489050767047778,36.36006910062107,0.48536267659774374,6.4410929645987895
2020-07-29,56201.75879643529,1630.6971908790858,1.1851494952991224,5.15357788099735,1488.2429926879179,1114.843036179599,287.4106970540522,103.89862057826643,15.450809449487165,14.609690570590368,0.7640768166043377,0.8212468410481383,37.132155223219996,0.5002766446803625,6.4663459745186325
2020-07-30,57356.194005535086,1641.7405147909121,1.2547897109638237,5.159277092807194,1486.6039656072398,1098.494725143079,285.4896678720033,102.74356530509439,15.622128006406076,14.35483068023163,0.7220266028815894,0.8437189023219595,36.707964887262925,0.4922206061915293,6.462560039609907
2020-07-31,57305.67505951413,1725.62808229068,1.2596942724053177,5.159283589613678,1507.7703272399401,1107.9967030933042,294.2640300012319,103.26418390858531,15.715494654994503,14.47539174903145,0.7263512186664494,0.8356687525806719,38.33677159014902,0.4982602779096867,6.451760080198403
2020-08-01,59149.39168391686,1807.0552109915573,1.353881431794202,5.221740375983508,1571.020493682441,1206.303293196848,303.7219202119126,108.0772878263939,16.140405246395815,14.810233345973716,0.7267073209176901,0.860542386159717,40.58198260263784,0.5052776920443371,6.58143558778008
2020-08-02,61690.43433385591,2026.0874859300122,1.5213675959241697,5.2246468236276735,1669.0914878758206,1292.9096645950353,322.19670112095474,112.81992459226974,17.2653204196142,15.8998220018044,0.7562933009766086,0.9097734360184614,43.714874712495806,0.562101773606389,6.6221453213527885
2020-08-03,57795.98653642436,1936.223225175321,1.4953096465306508,5.214670293988238,1483.796360866997,1134.6537079994835,296.0645261352385,109.1958511356965,15.341010994214098,15.026831765602951,0.6984437063706012,0.8545785784351255,43.273088691836804,0.5363470233774278,6.631058360714887
2020-08-04,59750.67547937857,2054.913671348279,1.649879217104466,5.318356866735617,1579.524973089472,1219.8439264690064,311.27028944133696,116.80988373656776,16.208048396035085,16.30931366436964,0.7289479428380329,0.8674398273286623,48.98205970671044,0.558975621639595,6.787889981010961
2020-08-05,59167.99830201574,2060.303373780984,1.590981428977298,5.290891770566618,1525.102268161397,1192.4306900863955,304.4301054123981,117.8016533672362,16.05827490187026,17.157424017656563,0.7554193040662797,0.828330810707326,51.96227024955357,0.5818738240391677,6.733971085252565
2020-08-06,62015.98699678352,2117.695209309973,1.6001461649674789,5.303577780093447,1553.4114063679242,1228.9291630469559,311.36410644613625,123.06094940276668,16.134768473867723,16.46135386358018,0.7543412427268121,0.8633908541774712,50.52652846779768,0.5706234103408253,6.743088506333093
2020-08-07,62752.36437272075,2103.854403497211,1.6176742318465678,5.33364179181813,1646.4263638759946,1264.0187053290283,315.56525088212265,121.19007248993827,16.48412080476381,17.304736511700813,0.76696056580467,0.8656751555298154,54.19401502608515,0.5671283667630072,6.842438547186017
2020-08-08,62917.940884568205,2061.4810612811007,1.5980171366087164,5.4474485709891995,1639.3851575521458,1226.882559675369,310.27260673473245,120.70464288115406,16.378414525686352,16.753563424200244,0.7538580772141735,0.877470242569912,54.24686162845272,0.560749861695235,6.963987762744275
2020-08-09,63843.111369681515,2129.050399335447,1.5982968419010297,5.440375547090254,1652.2696655749535,1238.8611935560898,315.02240608775696,124.37217215832004,16.54166272255825,18.430472401810007,0.7925025029089969,0.9064859452984418,69.1815196698885,0.5594257778249786,6.995090262400296
2020-08-10,63539.524285293,2119.0422354437924,1.5650455521221154,5.434623266269958,1627.4047776648335,1218.10843669589,309.7123510659472,121.93776242803948,16.417329120878748,20.04505145267356,0.7880766848234828,0.9084189440452368,75.15327654227653,0.5712671497572303,6.937745490573583
2020-08-11,65032.6261856354,2166.5407466687184,1.6127435278822366,5.482933640736848,1656.2920798351884,1228.995045931688,319.1289954244434,123.75225250524412,17.727683553648884,23.132115490726715,0.7856034927208971,0.9270886388398558,73.3473799214941,0.5793463975214357,6.9256363788826745
2020-08-12,61345.36791553326,2040.6806621173305,1.528338994993088,5.394377629787873,1520.1698429499515,1136.4845017412372,292.0923825515547,113.73830539588587,16.23653506208234,21.58386616849652,0.7377992064628875,0.8672456949767821,70.39747822570737,0.5416498093721979,6.831639219379441
2020-08-13,62951.63614529451,2106.569135718394,1.5351578764867089,5.440136958573075,1551.4234142722196,1129.0535068855454,296.521370623398,117.4272880316166,16.479829439428975,23.880045807769516,0.7422798628322705,0.8823670592678163,90.11513850217143,0.5520269610028347,6.865408608598722
2020-08-14,63440.4569594801,2294.9819171182066,1.5801304602991413,5.373636312894562,1586.1918123347496,1152.959985003174,306.5431346731587,116.82470884103708,16.847808395207647,21.92860216155853,0.7480700212251511,0.874076531468703,91.10012028559105,0.5442990088305959,6.808639428364557
2020-08-15,63860.301642719445,2379.093164025859,1.6242253486864993,5.431272556192969,1588.4057525858643,1152.6791450514238,308.29881420564305,124.84474502950778,17.637707831532506,22.293281301048562,0.7496815132076856,0.8935189467996619,92.03368696441973,0.5685759391180653,6.812692868420212
2020-08-16,64334.829611389505,2345.9743055770923,1.6229484854737548,5.4102719620449635,1640.217810170831,1217.4237976845877,325.04581948751587,124.21336444854495,20.23407602547097,22.107672827485743,0.7495607532816577,0.9037106093732351,103.63854856047551,0.5783053837049493,6.947951567922406
2020-08-17,64581.41958082666,2350.1975795321932,1.6445420973109595,5.426600160547547,1671.029856219472,1210.1476045009942,345.6801798631376,127.37852353547983,20.85110761956177,23.043005426017235,0.7524461175399414,0.9144851326996593,102.08010183169819,0.6221646785135588,6.961396294025876
2020-08-18,67621.28660296374,2369.3930965433556,1.733547014145345,5.509287958790203,1751.1863805352702,1238.058257403321,369.9512943068044,129.63008367104987,20.790147772810858,22.32107114284959,0.7750417406187732,0.9366248913857479,91.52815946704501,0.6278596754222089,6.973819656725837
2020-08-19,65341.667748492095,2308.121388536543,1.6567046945184034,5.4676527594181845,1661.2774460255018,1184.8700473421009,357.8090092574185,125.62304482465866,19.55380417282085,20.92551573332475,0.749274417281341,0.9096351022241376,88.11259188338165,0.5911613088472677,6.918387008516264
2020-08-20,65205.35122477204,2259.7006488416932,1.6123210918327164,5.55401919114303,1624.1801439335588,1147.2606421856724,344.4667892282098,123.96993076685676,18.598719368773082,20.224957985589352,0.7192941141535973,0.908288793762566,90.12503567869148,0.5684111369358578,7.009544592679849
2020-08-21,65919.78441091628,2314.447485180034,1.6241352527573145,5.564545086780116,1635.5634352639229,1160.6850586241585,349.4384399987399,128.22152361043294,19.117213624737065,21.47462318044572,0.7457904562990589,0.9091195042499193,89.45786961142487,0.5937727535534691,7.031586934545772
2020-08-22,64715.87370830507,2173.9796683902428,1.5690163616005455,5.621040249812542,1589.143147490163,1099.1588941172836,332.2166478089503,124.17362604633936,18.258643976319426,18.974614155656088,0.6891179743514911,0.9462076374338656,77.5206453715315,0.560547983401267,7.080887341852364
2020-08-23,65622.17281983983,2224.9038900460464,1.6041885133160203,5.619091689209424,1614.767693989625,1104.9560008197457,339.0056248399897,124.6299021869954,18.933676670330673,20.160591655821893,0.7042829535327366,0.9431106762151761,89.6512508889829,0.5760041053716716,7.094588337074985
2020-08-24,65462.52083246333,2196.274017881794,1.6023287009164993,5.622566752137069,1599.412433547552,1093.8363848959618,340.23737800270897,122.72959539404839,18.668786024548204,19.866982109432527,0.683454075373759,0.961548776302856,85.10761775321059,0.5771014039752972,7.084869068770603
2020-08-25,65991.71929432197,2291.247272199788,1.6216614718869031,5.614386799927391,1634.222525141634,1145.9795257748506,349.3142339785803,126.65993982893963,19.023066036115715,20.737632469666707,0.6941749427918902,0.9788824061774941,85.07085485242554,0.579467680716366,7.084526899667907
2020-08-26,62530.16580858308,2113.556380224398,1.5299001817805515,5.5095701985521846,1522.1081560789942,1057.7604113275322,322.30414667131146,118.17955304423519,17.274406500906565,18.996008125740378,0.620473457665329,0.9297262804495928,78.45045783538977,0.5386742461987589,6.954361154243066
2020-08-27,64304.89491614054,2163.6082355459557,1.550839081249433,5.610480929041614,1540.7521123266747,1070.5740995616682,326.49507216802033,124.6608281239826,17.489679135955882,18.898666671698848,0.6419865775872104,0.9522246486452686,85.31371934405341,0.5505493576643962,7.080006820487826
2020-08-28,62946.60900593605,2126.9502691538332,1.4723024623508532,5.574290566291367,1470.4690415984596,1032.0314750309035,311.70300866109704,128.51731944809202,16.542260689818576,17.923279882593498,0.5951083650478957,0.9370065092080921,80.90281978670174,0.5220705404033111,7.074293609265228
2020-08-29,62104.75083384905,2130.3679197653587,1.4629787421411815,5.397228246428994,1446.7787527145556,1031.7966387709303,308.34696917637143,124.35584289404832,16.770336340211877,17.61279270475305,0.5888146231682596,0.9320601800155881,81.74928123230328,0.5159691954367469,6.836810223637522
2020-08-30,61901.83517632243,2153.2078843541667,1.4788986786201304,5.393217128336062,1445.7529631453442,1023.0467541321071,307.72024315333357,123.95862775928451,16.863058750835947,18.102575038070267,0.6286658416491555,0.935463161125982,89.42783136167577,0.5211703003188038,6.813139774762873
2020-08-31,63085.95141167465,2309.155725914447,1.5220776670178127,5.388981789344013,1501.3415570842667,1057.4737578659988,338.2546457264894,127.36289793983883,17.569258018886885,18.256202485182303,0.631925553194087,0.9591994266527437,88.91211773429812,0.5292942659085982,6.851992158669655
2020-09-01,64112.57461122395,2393.131069074977,1.5513208562481235,5.489785116234628,1507.9824982888042,1057.4904328384946,334.810412740608,127.22979188047125,17.679760382023005,17.878147093336203,0.6708765684160057,0.9798080375165207,85.93053019233152,0.5344171557134505,6.971697903284122
2020-09-02,64216.37402684847,2567.9836600221115,1.590499728684446,5.401619363292053,1581.062849929674,1098.8900549512864,338.25388633109026,133.16216470542489,18.761328562158067,18.577297103858374,0.671976527924126,0.9779190370314806,86.49767782854809,0.5331233675200563,6.857065400483524
2020-09-03,60980.33135478638,2346.4126918059037,1.4691729527798156,5.339090147818651,1410.7441361370022,980.2573271692775,310.8712866651809,131.62634508672852,16.552797795648974,16.863566197734777,0.6168043021760723,0.9309249534194394,79.05239236181633,0.49547456485555613,6.750330586608988
2020-09-04,53951.70068432371,2029.9967840034392,1.2977364400098226,5.262544401634951,1132.5133460805587,797.2730326382729,250.7158612922929,108.54782828382362,13.846202324840071,13.577529848944229,0.5029275702480656,0.8133207620130315,62.352776454731256,0.4164656146844408,6.600605385530774
2020-09-05,55593.904254987996,2056.8611142704954,1.354782894566418,5.305283583583632,1225.402160898535,849.3348873868734,268.2423448294286,111.1789991508966,15.947190084841937,14.5898620958559,0.5468716379639059,0.8276914891156035,66.09364784608,0.4312412843612416,6.553783022760253
2020-09-06,53967.729979959964,1773.519714454309,1.2573537168137248,5.3280920880309655,1192.481662301366,857.0105870710314,253.57341635089813,102.90791050476564,15.492023451014186,13.150564875331161,0.47954834737705515,0.7989072307997314,56.16181187784938,0.40088121027812257,6.345817202502401
2020-09-07,54403.73374140003,1871.7450408865375,1.26987956907591,5.306822476247809,1208.3424005788772,866.1759857312485,253.9995790096502,123.21086216766494,15.407514847112287,13.555941897467289,0.4929695261929384,0.7995317412717293,67.93241007540341,0.412720602647429,6.450180186183942
2020-09-08,54902.98776100358,1864.882283977658,1.2821561828947174,5.301172502500947,1209.3855643081322,920.5635415748543,258.2998664608929,118.26437600269855,15.093209704229706,13.506778661056478,0.49380290341046984,0.7943225500014742,65.63284322066345,0.41623363040464384,6.437035310646048
2020-09-09,54294.380200428095,1811.5589529810363,1.2678432489563545,5.378306771059256,1193.907491232493,913.6652853519672,254.65907798809636,123.38240746431534,14.736748184624037,13.4384668869972,0.48932399272634647,0.7971322601703743,63.10194407930228,0.4161444224072147,6.524890953880162
2020-09-10,54321.09843813581,1865.0436894442548,1.2697094221160252,5.309201019253567,1190.9199622149547,898.9049965068551,253.83684688231153,130.02092478238475,14.627474658785925,13.427095537610281,0.49517400939315326,0.7997042886224276,65.6083337540895,0.4167707339388217,6.424454099614588
2020-09-11,55038.90384811855,1956.5008513410992,1.2932031716302954,5.3219117836613625,1211.244419151987,885.7120454091287,258.751192536805,129.92558757223486,14.790714906867594,13.694590797099085,0.5165363036543664,0.8036460603006138,66.70332280837225,0.43237771814706477,6.301599370497879
2020-09-12,55188.276684187505,1988.3672955817024,1.2893080336709593,5.31955821210943,1197.2397306255082,888.7460927356277,260.72208684971076,135.01258004058275,14.796722674596424,13.616797296490923,0.5153758007687058,0.8507768335369992,66.43343998760179,0.4450646355135132,6.407495495222165
