Data,BTC,ETH,XRP,USDT,BCH,LTC,EOS,BNB,BSV,XMR,XLM,TRX,ADA,XTZ,LEO
2020-01-11,33505.74584088242,592.2722347683094,0.8710696604634179,4.0952492081535,1113.9742767362504,200.96941882309034,12.220456003305829,61.73456503898794,706.9204043743849,239.76945155461473,0.1968321102693029,0.06011263349895056,0.15172734799470483,5.337331303126692,3.584254783892945
2020-01-12,32819.906988046874,582.4214917942957,0.8645333054088743,4.0861631913214085,1065.1130973288625,201.5850261396514,12.213262425220481,61.02526350606256,614.3410032565614,238.4681896150931,0.1976794994558021,0.05965433804488208,0.14927861097031098,5.321985778713784,3.5071513761481548
2020-01-13,33446.96687532492,595.2411364208846,0.8789865921245856,4.0938621924925,1096.0282373962332,208.73928275789308,13.068337017419937,62.640386915322765,674.8960048633097,242.09417557743043,0.2000452558170385,0.0611936058382337,0.15297028292079762,5.336545108685317,3.55008529558206
2020-01-14,33638.10136798293,595.4736664487606,0.8774226788660603,4.141097177390094,1104.4372583084303,205.55555976122866,12.871922102675258,62.88163239586049,718.7934248790791,239.82161624064167,0.19901868291509736,0.060610436590136374,0.15320690322607977,5.272683241652289,3.4983366197197885
2020-01-15,36377.253536776974,686.0260163660822,0.9624228621202546,4.128142422302808,1453.0665198730776,243.1596173782186,15.826895034985906,68.8178148994877,1738.3198486428898,259.560658218386,0.21789097953236078,0.06877210649042155,0.17063028260200683,5.492303912213508,3.6916344583716194
2020-01-16,36834.98795762929,694.256307365126,0.9729965316409217,4.1733026052038635,1420.55083805559,242.93465047280202,15.68793675151804,73.7462252525512,1305.7629151180436,285.57151092126924,0.22784830221009833,0.07199970152929729,0.17710610116283815,5.610247371357574,3.790320693156806
2020-01-17,36497.920205201364,685.5440767531654,0.9564233744492872,4.1780678853832,1365.6371964486323,240.95289920667003,16.037706784940095,71.20304099655756,1310.3077185761724,274.6910720159186,0.22429237792157947,0.0719747281116817,0.17364732483440665,6.241927922796011,3.6104160230284092
2020-01-18,37051.6019012283,712.3350631811146,0.9858068042605975,4.144367823025739,1545.7065197051395,256.69670061339474,16.313634695935228,75.19436638816936,1187.9711030333585,287.5167849086136,0.25267674208660423,0.07315862919052071,0.18458102173726296,6.108843917123222,3.7144647903870425
2020-01-19,37069.638243711284,725.1626853486176,1.0077464672349463,4.151715772408948,1415.2193929108219,246.8835821008726,15.821139261566493,73.99677432702886,1047.0539571795211,279.4740380088268,0.2549612895115177,0.0736085956361738,0.1865058627078005,6.164663524868327,3.7821705181083938
2020-01-20,36167.990850314694,693.4756878834987,0.9805460724094146,4.149153905950769,1406.8703112726967,239.86983887194287,14.978783668271307,72.2274032314229,1149.0425577740336,270.52840291878044,0.25039693419214804,0.06935931858622733,0.1767357538657033,5.906967582869456,3.635878501646391
2020-01-21,36167.54344484476,699.5058202676664,0.9758906749763376,4.183189196089829,1438.3418498063295,239.3368824035095,15.111855035765984,72.62357825866279,1274.6945394286663,272.01269892071616,0.2622410975191217,0.06951505507949493,0.18104332877983842,6.643824690655454,3.6468643317916807
2020-01-22,36752.42596723652,713.0748018098924,0.997721512213609,4.202760655357364,1448.0363987750763,242.68971248550594,15.36868654578014,76.26829806576994,1328.1136133888886,277.55104139508154,0.2643906745841882,0.07252071086501433,0.19227200715827023,6.451691720938385,3.7750042053333175
2020-01-23,36247.52261166732,702.0183734864913,0.9829624277906526,4.177117451492071,1451.3593586904906,243.40703349679947,15.241675337945203,74.39585708136401,1286.3006375850985,271.58114741885254,0.2566975640867636,0.07245819239481628,0.18967347009319022,6.62885357483461,3.7364404834605955
2020-01-24,35099.58620760555,677.75453332477,0.947764184449425,4.174728520419201,1347.9709604598809,226.2986091896996,14.862109175717844,70.81670399135514,1080.4842512285234,259.6642479951781,0.24366406252624662,0.06805869111925499,0.18092554108490191,6.481655374266327,3.763381362374887
2020-01-25,35257.96904014586,679.0989986334897,0.9305418965889227,4.177625650303759,1334.302489809532,227.32843134272323,15.17514962327881,71.1916923243236,1114.7771570077227,257.78216700661426,0.24017142876128994,0.06838761514298558,0.18587538371953075,6.318823185650177,3.8106762202828515
2020-01-26,34909.11061196266,671.8406364572825,0.9224905680043016,4.176171573697765,1305.96422066389,223.7833981220525,14.83075088018564,70.84917750222998,1093.6447044971437,257.26289576014887,0.23677384498145645,0.06742171012178308,0.18207120198314988,6.254850102497798,3.7969790475535112
2020-01-27,35947.12085109079,701.0972757023937,0.9594729877128139,4.1795396398394615,1447.0690442018802,234.76336247026936,15.228195314420832,72.92090072810171,1144.8081706401654,266.56620660042705,0.2443434459887842,0.07030295693357731,0.1855650519903257,6.3718515918753855,3.756768321434497
2020-01-28,37361.58018832624,714.2000006439363,0.9697585592678184,4.196424490707464,1522.487778724452,246.03677198590017,16.627873040587332,74.20423625280553,1252.4713936699611,275.04561684202986,0.25092406639972065,0.0717910850611625,0.19905090240796103,6.3987379144029894,3.786826496123423
2020-01-29,39099.84847639287,734.904543808934,0.9966811084203818,4.188942074233584,1585.0295286833266,253.41692520956204,16.94376362514377,75.7461293233615,1234.4594403756494,283.80583206537455,0.25380364663878613,0.07773050508353685,0.21901452530337093,6.477940450105431,3.7843830712571433
2020-01-30,39244.97162072432,734.8496199944543,0.9929658173810536,4.213134939101938,1618.0315573426851,252.96178037120745,16.791300928634698,75.50709723155522,1212.7874275185836,295.08657201922006,0.25697430687175055,0.07863010289396064,0.22498616551967338,6.603413915192734,3.8054598342720407
2020-01-31,40356.76005384051,783.9226531573765,1.0302297475900377,4.244154711871646,1668.551564139455,289.3805502470323,18.414518863636395,78.82447076260921,1266.342009248034,317.4238720706478,0.26665937663351186,0.08260263141146673,0.23710782222966933,7.1218120862123735,3.7599178098234365
2020-02-01,39861.768172931195,767.5486372479196,1.0210616050644845,4.260968981119746,1600.645452438065,289.412927415054,17.577462490726866,77.5243497808843,1163.4911107216135,307.7640022681851,0.2613731191661497,0.07983991169424837,0.23060733439405426,7.0709777583285005,3.7229212838652908
2020-02-02,40098.007665623445,785.1404350668796,1.0303002744500964,4.272894282829594,1627.203097386226,302.83220752006537,17.749562824212827,77.71444159411712,1193.1143417767555,313.001437255912,0.26561774764850304,0.08151395181723203,0.2374883861127614,7.444607357359508,3.726842966925625
2020-02-03,39988.23930479365,807.3968513415397,1.0682155036160987,4.2764351026561425,1620.2891500292003,300.6644113756057,18.045258739200808,78.91859151293141,1194.0406287489898,319.65317627757184,0.271915273457329,0.08182225662751623,0.2387986050924926,8.125685857283642,3.794314882687815
2020-02-04,39547.05383314378,806.5897297197854,1.0799856658249518,4.252000027236636,1630.560534263651,296.1776304380858,17.866568800274216,78.46494451463552,1190.6635549204243,326.51178009478775,0.2723245025594033,0.08140646712592853,0.24115044437175998,8.575487069845686,3.7709439711852477
2020-02-05,39062.562732839266,803.5613607986221,1.1304990604120888,4.246354882543972,1621.2428775640199,289.28563548421414,18.010237474267544,77.11388356117706,1151.6285806775593,319.52561692900633,0.27991234945523247,0.08179741810413102,0.23827887680989346,8.197254058785848,3.7828392505610817
2020-02-06,40625.20083008738,863.3931395533046,1.1708640696970676,4.226854870085381,1872.8841878854303,307.0646029945154,19.11180417228014,81.25300206439113,1263.5192905172548,328.712538690527,0.28982993151455094,0.08771366002176818,0.2497139510388883,9.03509245989261,3.8330682727664427
2020-02-07,41730.4316823098,911.0095730280125,1.2089633070406305,4.273566532329534,1897.5471993261192,314.131045115516,19.618030015299208,88.24467314969534,1259.4818857706737,334.4515892995412,0.303742344980496,0.09670902414271985,0.2560568456417728,9.2447670503541,3.85498704955349
2020-02-08,42339.496998236136,964.6876671028626,1.2079767647143895,4.316679748114114,1903.3369092647517,321.10363736292345,19.863065793430717,95.59153484263733,1275.5939302523864,344.0678476573927,0.3109667619400989,0.0955399196421081,0.25825999424088303,9.507250836647959,4.031479373321845
2020-02-09,42733.76558439672,964.7933369949974,1.1984182527727363,4.315087033610824,1921.134973307662,330.8823922739967,20.596635632869834,94.16997287469083,1455.3009263560857,349.3700529635485,0.3064816706795922,0.09432764676631342,0.2599122230759822,9.8719709600466,4.068173852363519
2020-02-10,43846.683479292034,986.3504104610558,1.2196302415246338,4.3369355389325595,1943.5411493123847,332.58763710150464,21.55590378586897,103.34509445703158,1508.5756347784102,376.39867297766176,0.31507410503597855,0.09469748884452875,0.2658503431910306,11.481383810382324,4.178352879526262
2020-02-11,42770.81824539681,969.323686451978,1.1862747863316006,4.329581578691235,1963.1423740068863,321.3918692777619,21.25746663776736,109.20586961251779,1532.5730300239422,366.78197828977017,0.30608078346934037,0.09625051596636384,0.2605839049390242,11.37290901481337,4.320523186482807
2020-02-12,44301.8561088517,1025.7266627303432,1.2155088074552671,4.331375355435168,2003.5775496930878,332.20088260011124,22.78415540571265,111.21387653623209,1593.0732380131733,389.5521460399038,0.3206838191818997,0.09862851114694057,0.2724312663759042,12.586574712959182,4.4849670001994095
2020-02-13,44992.67779678331,1150.100335189664,1.309523682061949,4.354562921181721,2066.1530351475303,352.1651382851349,23.19190435291193,115.08765011256892,1601.2446595573456,413.75824590224687,0.34831230937321844,0.1039112543785519,0.2931233070273629,14.432261708668747,4.415301338532207
2020-02-14,44339.82722131654,1161.154388259446,1.4022042351006903,4.333951704822502,2056.8290984790638,348.595937097204,23.14816492705565,110.20051753260893,1557.1769604348715,401.69245150147617,0.36040691324221924,0.1035417032193573,0.2965686714046956,13.560395750119502,4.33700101002988
2020-02-15,44351.907327073146,1221.5149767991768,1.4323127596576584,4.292233871538474,2114.390923242325,356.53749484401305,23.010331534938775,112.75877266460857,1550.6022474012007,407.3663072735042,0.36970628686785967,0.11208155880058425,0.30224403468010896,14.894831206422495,4.214135635728239
2020-02-16,42521.039405596246,1134.1364096125228,1.3127553197696806,4.296959617389587,1877.7500024573771,327.6862293348288,20.299566844861634,103.42704067464467,1332.978607156433,380.56903861045396,0.3379391366033869,0.1016245413621078,0.2781670014403949,13.679779538377568,4.145659905327393
2020-02-17,42735.1646899691,1126.675182950232,1.274074977534586,4.292305655893106,1792.9428148708762,323.6502234972768,18.927486895007114,101.60779807676346,1226.2174057384111,382.56251142825386,0.32196697307366046,0.09704896105427241,0.2701425062785373,13.940131543715315,4.167489156673642
2020-02-18,42084.734914859255,1159.6523543525602,1.251202311518603,4.34174407863624,1782.2905767051711,318.0164882582441,18.86617970934471,102.017905155444,1344.9402198291566,357.7084337525996,0.3158500817609795,0.09423498962010524,0.26164126810288013,13.663512978160702,4.271335136695068
2020-02-19,44145.948814045965,1228.2402284929703,1.2919507097986862,4.351479144644509,1825.0951667639315,335.64442685227164,19.926582459290792,104.65889523917849,1346.69374853949,374.71982412168734,0.33169643810579397,0.09829534013992354,0.2724674994061262,15.066268966467874,4.290983963271848
2020-02-20,41990.127414162016,1131.4928136423953,1.2186325033506382,4.359385038782606,1661.0966986787596,309.1311359374158,17.35484856732143,97.13941988808243,1264.9741297238534,341.17245169490405,0.30755771841559376,0.08865554400667036,0.2539980788490098,15.456607687544397,4.322121018036758
2020-02-21,42216.37374871892,1133.5494112904955,1.1966109162271972,4.393901819357108,1632.7319412102327,305.4616348417084,17.545069939295093,97.27913449294125,1252.8234131847985,336.33308593895185,0.3121092565934446,0.08741961317570761,0.2538546796906093,15.906348134334237,4.334835883325569
2020-02-22,42460.65259846666,1163.965909813988,1.203512144928713,4.382479980597625,1657.86705621176,321.64083671729344,17.787365322110023,97.09846487763097,1266.4443114849403,352.1134611204558,0.312356645739822,0.08881501462723189,0.25748615976661254,15.302851753318418,4.195031237828368
2020-02-23,42397.41715384494,1145.6704125613437,1.2072126913284185,4.388876114794941,1633.967224668078,328.83104464884684,17.970895445744922,96.28680946604447,1228.1715943137501,346.40646943924105,0.308298906530161,0.08795296037139508,0.2563259655939294,14.518807145009047,4.169627336152496
2020-02-24,43664.16406581056,1205.5780334431959,1.2416093723930643,4.392406147051208,1763.4507411673685,349.7194101335927,19.21856649270412,100.40148735341975,1292.862475257451,373.3347613822685,0.32091370741299974,0.09332676426370028,0.2666130083758462,15.416188991931623,4.1689921071407205
2020-02-25,42435.20892269965,1163.8562108558772,1.1921182096243104,4.396509330098367,1660.6728062258499,331.5241124432943,18.116933205491456,96.68354616913045,1219.8053123672962,347.8274129585548,0.3039805045467575,0.08753006755703696,0.26046072237887424,13.952832394921867,4.1713285285807835
2020-02-26,41010.167378023034,1089.6911647710751,1.1187431829165126,4.38030269598442,1553.2357210169082,312.91162026450223,17.930363029026136,89.45618087404905,1140.9048507515433,337.7754244381576,0.28309777046536305,0.08345781012075623,0.24848759246278296,12.424989797724567,3.9660066214298135
2020-02-27,39170.01472329153,1000.4742050761286,1.0354236391920517,4.446904755091077,1415.9445472162336,270.81980316065477,15.737781850088828,83.26889151827392,999.4267678904475,314.65282235744075,0.26238017910066547,0.0736473837950173,0.22538391240416183,12.312246973946781,4.270508656152622
2020-02-28,39394.98666854446,1011.3453309286688,1.0595565816874706,4.485034622269482,1450.7899350815846,274.9878209381008,16.03624057592316,85.78365252975017,1018.1204471417135,313.68790352199227,0.2697742654352375,0.07571518092312209,0.22253247751430422,12.513103460406317,4.253026191190223
2020-02-29,38993.09422836796,1018.5380335812421,1.0609015630916638,4.473314737011428,1411.1284920322275,268.9396005967105,15.726812429674247,84.84416592811404,972.3361727216264,307.02062341149355,0.2619089457699297,0.07631663048358307,0.21885042892216816,12.420775668209926,4.263798994457085
2020-03-01,38257.98218882808,976.6839913585064,1.0304641816964386,4.467483594209392,1370.9345066240187,259.8610634543456,15.731580346159939,86.40273824857715,946.254094507041,295.7646178273992,0.25528304628730986,0.07409322585791778,0.21186251059447325,12.237952050472623,4.278311766529025
2020-03-02,38373.47271138453,980.5875626892844,1.0264382564488888,4.485009520679415,1405.9105981106181,259.69299954125074,15.788234985064802,85.05621213579781,1027.3690981037166,289.4843849417669,0.2522925176458117,0.07418088232229501,0.20679550939788052,11.747234518916464,4.274758359301958
2020-03-03,39844.88969046902,1036.5338416094562,1.0708548267444105,4.475489379298845,1509.2206396925103,274.6488078891179,16.528722110620752,88.89073629217988,1124.5636853843723,307.7726977844537,0.26574377216825923,0.07850821533938557,0.21830556699718773,12.486633197253685,4.261925356547019
2020-03-04,39533.95735841957,1011.1127357869273,1.0590543570623132,4.518489330316219,1486.529112928681,276.1629724390585,16.39260115801774,88.45193652404197,1120.7408661606323,297.59194611252764,0.26285011465069646,0.07780726909130038,0.21963164287596953,12.435545032691632,4.290002277225139
2020-03-05,40157.52059908556,1027.6584127497129,1.0757857211547757,4.592458580883814,1463.3578183299148,276.2326506792031,16.470926084139617,91.68890601049695,1062.177841287505,301.6478433299409,0.26860856543103157,0.08084782778206517,0.2241945491378314,13.64341246346886,4.3684556365526825
2020-03-06,41646.59501429797,1050.8829084810288,1.0965797307848522,4.603095591627264,1535.4654400148356,284.04075474949656,17.193404969561072,95.92613363758485,1107.2559801805621,315.6740675995363,0.2745574483936827,0.08198343144239922,0.2343866428526545,14.132879837195102,4.427411587530125
2020-03-07,42268.35757476257,1130.0059150037225,1.128290048284564,4.62853071387534,1619.4845742993068,292.0485727381372,17.700879754313494,98.64046440956291,1148.0559170273816,319.0160853080539,0.28319480102735944,0.08477983620981654,0.23771929177641793,14.664689981267772,4.46574103684625
2020-03-08,41193.159083734274,1098.4321305013145,1.0970965093976386,4.632251681321822,1529.8438022324253,279.63562751351327,16.859378309153346,92.70624571412542,1085.3468927166705,304.006860185736,0.2703193110662903,0.07907233473795121,0.2278480885078971,13.892646876828016,4.48481372191812
2020-03-09,37214.37020857992,920.1108614949866,0.9433727196083024,4.608893331040091,1261.369464441824,237.01129424776792,14.063615702804215,78.10389189988301,908.3725558948762,260.66891513291046,0.23397655280140925,0.06868566279976043,0.20031486307636232,11.953682759515887,4.527806707213871
2020-03-10,37425.91733305111,948.9412136904746,0.9866222265417238,4.741023681001441,1287.256019025246,236.35367881991385,14.405566880565667,78.34890644278875,942.8205900331982,262.49586367129984,0.24673730732453564,0.07107686947769164,0.19662063460171147,11.956601712325803,4.646823711230905
2020-03-11,36718.86121840337,932.2785350193158,0.9823597353017026,4.646360824550476,1259.7164901271567,233.01597925042094,14.24516641134007,78.41813116300916,922.013794763375,255.14681969572376,0.2409297379102766,0.07002248818710939,0.19225746652474315,11.994387355379564,4.547344312779671
2020-03-12,38209.53862342119,935.1593870718141,1.0104545939908445,4.809599534986569,1287.5370894241203,233.60983274822516,14.801176974183456,79.77627232148441,925.0720978703416,261.223157194018,0.24294250604674192,0.07153740694930752,0.19292618172604176,12.132179725690218,4.771261122070238
2020-03-13,24644.695980569828,529.974066615578,0.6604656558691525,4.731500103946588,717.5245819215321,145.1026476070403,9.035536683566539,45.391286661206834,499.8767697328768,155.78989945646592,0.15580292451693054,0.040892700160589976,0.11363979137226322,6.459628536349858,4.484310473588854
2020-03-14,26935.885848116588,644.251059287708,0.7674921929566887,4.919326652837054,860.9729810884603,182.90180742639373,10.168990179172825,52.945200687940456,589.54490969294,178.98037569637637,0.1925192707820152,0.0496928186899191,0.13771870189276597,8.623741619051614,4.563623212888324
2020-03-15,25338.873410540902,597.8806900316254,0.7163268798070553,4.8239480237951025,812.1049994409111,167.1879053733891,9.49289125508213,49.23395939981844,563.2672740121614,175.68341455687602,0.18081009143700894,0.047364389097698266,0.12658139436097268,7.694495311514519,4.412485540911771
2020-03-16,26231.786147944727,605.5225575017586,0.7466602777219393,4.8651665883982576,870.0190350592037,177.51837429407814,9.998184972688898,50.46972959388072,594.5000025668708,184.6885732671416,0.18518558323463025,0.049893158315189035,0.1300282407345749,7.597223565257051,4.54948961245114
2020-03-17,25165.023008114316,555.0134880659289,0.7117801529861411,5.027531977952492,857.4656293480203,163.94828224348254,9.423775419302864,47.00993446843301,555.6945149944574,170.59420145471702,0.17662095019741658,0.04799474896185633,0.12174967443221271,6.607984581175632,4.63942005491278
2020-03-18,27006.36244869587,587.3980377894376,0.7444089225918464,5.020418922929329,928.0560541598,173.00639073653574,9.972147220239545,51.787146449756506,604.6483297733653,182.71750709329675,0.188747837267019,0.05069967552614507,0.12879181808271867,6.963452780144316,4.651909531265541
2020-03-19,27459.89154769533,601.1549188843802,0.7501095309159898,5.118237264324234,936.1164229399886,176.675555133516,10.182322754397585,52.984213469288555,621.2784257753951,188.1547332538605,0.1877443626892445,0.05194609395377394,0.13196976374202501,7.117640909273527,4.958581310741163
2020-03-20,31444.57629893125,697.2206813996517,0.8307507452751941,5.103100644996722,1130.5420122668756,198.6846302730325,11.625510537916147,62.44480764808839,800.5225093981096,208.4899653830373,0.20993424316780276,0.059343141536819376,0.1530152328545282,8.335798971950988,5.022668907314719
2020-03-21,31373.916590274133,668.2560138093701,0.799414700247689,5.088164753960468,1080.5977287302876,192.41600473544094,11.114732049315725,60.0108658221702,804.1936114753083,203.18887112245966,0.20143901360263738,0.057125621740205614,0.14970487004237784,8.492979041648375,5.042420952267829
2020-03-22,31121.56921621308,668.1472639249929,0.7962420231923484,5.055772260273402,1113.4112494415078,192.79763612710235,11.453432660241935,60.76582503527454,849.8978221508524,208.12515570586228,0.19992128284272562,0.056622817440265864,0.14791483069583733,8.353412429898968,5.039261455354089
2020-03-23,29649.6577868343,619.9509217027703,0.7623567105710579,5.051291888376431,1028.981069865638,179.6521151842262,10.816564661935388,56.56534559971489,802.8292768891073,193.70914557906434,0.18903628653261784,0.05228586270006918,0.13813391798409425,7.470132234286459,5.085813211543538
2020-03-24,33205.64075505846,697.3460268588445,0.8135470716097408,5.154641926696147,1135.437782842229,200.76905406766843,11.77356353480494,62.25299259749629,872.4641767407268,228.33518417437892,0.2035099179270797,0.05843364059714282,0.15095371032552274,8.646097520457147,5.238882977495278
2020-03-25,34319.848185823634,707.6772475479157,0.827751459210398,5.097503519199459,1158.7416526710329,207.09708895985727,11.985420233175857,63.5014456661247,907.8213576670067,241.26689134860538,0.20620838562002197,0.05860771710627306,0.15446896428402423,8.999850631792945,5.149394828308239
2020-03-26,33714.52920369437,685.9514177507427,0.8141318644755475,5.039808116556411,1112.6654373773918,197.610571585886,11.564835723134047,62.16469976776306,873.3881094188503,237.19666535419586,0.20890938291998015,0.05736057932101008,0.14880670723734904,8.634532811838099,5.091306213984228
2020-03-27,33990.86044075181,697.178971191283,0.8749162738226577,5.04546343392112,1147.7769668156604,202.8594931152698,11.709783685314456,66.38463466140729,870.7005998330358,254.2799826839153,0.2151138315098038,0.060229430076804494,0.15212507503617262,8.801459321153224,5.107967039511379
2020-03-28,32632.113187624735,664.5266089075878,0.888238993326954,5.09614889740387,1095.2816694207727,194.3213173005172,11.264602669101215,63.027405254024906,837.8609532541437,242.05476451934567,0.2066295030274649,0.05717539367139212,0.14817540422386596,8.055639196220985,5.140451835354328
2020-03-29,31903.629533536874,670.3283779442082,0.9020241461111005,5.103750610643841,1094.2175078827909,198.46805388188878,11.257859498972696,62.317835106308884,800.8535205238729,241.20556764334566,0.20388657351510167,0.0581909981474443,0.14923539913594636,8.000201100740101,5.190931347533206
2020-03-30,30185.888601520084,639.5005875081922,0.8393240776473253,5.114860664545752,1055.0376815938469,190.59116816738273,10.813897219063273,57.84644455018428,757.3714124539164,225.56696781619178,0.1938594545707169,0.05479642020202453,0.14357075306878117,7.544660694245453,5.187879778999781
2020-03-31,33258.54948850804,687.5103641380098,0.8878711724957411,5.209420401368046,1145.1556423058341,202.53316901686748,11.57970387629119,63.29090366399468,862.1343584220105,242.16493296273015,0.20732409541308514,0.059582828734033026,0.15540733335498172,8.358158767950327,5.369354957576388
2020-04-01,33425.61884983125,693.5090294667682,0.9053003545519372,5.197858895512985,1140.3385861379168,203.674315015303,11.547205418616159,65.58637257027209,860.1754461026967,249.14874441991228,0.21164147522945373,0.06043522053195484,0.15675414157593776,8.389537072036209,5.417161053328151
2020-04-02,34863.52366836154,715.1224026203683,0.9191729203723598,5.251170637924021,1177.1713808026936,206.67751125006777,11.890247146694907,66.8210193729255,883.1112957976413,255.34383275543888,0.21435928923725642,0.0610961611816828,0.163399788822248,8.49824638030022,5.50521583117738
2020-04-03,35787.75304364706,743.5938382964264,0.9365417679284732,5.228816969484915,1222.4650757647971,210.06624573246128,12.08582247460076,68.7637452753086,925.7743872787194,267.4153809498412,0.21732336645694966,0.06287586008697689,0.16781719583500307,8.762410060289003,5.501660987055979
2020-04-04,35998.9977206877,755.2926991676633,0.9572788697436747,5.346346882702599,1260.1035612279654,216.05461038376467,12.460073948086254,71.23919712776244,954.3134050205546,282.8946874197619,0.2204692132233708,0.0633019594417736,0.17056372200629183,8.960570378624588,5.499712439008199
2020-04-05,36675.7536805589,771.0082373543565,0.9625417213578317,5.340043340672398,1273.595356526034,217.5797876922534,12.610660726388222,73.68091819360573,953.5591134854334,289.6525653608364,0.22339878705131472,0.06370521565507656,0.17409048258804888,9.096352745694563,5.506120359785038
2020-04-06,36316.05825844167,764.2522265369382,0.952843161495212,5.348407836830189,1236.0620660341065,215.6733929855847,12.60119766886514,73.34578515203489,934.4951613645782,285.6709656066915,0.23241207023602214,0.06680501631705706,0.17067118403380813,8.944378605740209,5.517494904153762
2020-04-07,38576.03132467406,897.8707787127254,1.0292833642169916,5.286163357776027,1353.5582626346782,236.19474040836243,14.547271988244225,80.01212161228308,1017.1124365330949,309.1260939286433,0.26198396008879465,0.0722378299175733,0.18582037269876783,9.990834670018247,5.4681037142455295
2020-04-08,37588.79344335482,859.2671709491458,1.0064658059085985,5.2193437943211665,1315.8421762359342,233.3169783661022,13.743996638462862,76.56908860442742,969.4077138952553,292.0044202276838,0.25278792815514156,0.06914268104894222,0.18372943062772423,10.195859954874972,5.332959224990459
2020-04-09,37624.839080922895,885.514605229849,1.0251240757302003,5.118957661558349,1368.2175831466893,238.24868766812307,14.055634439453481,77.2584170097767,1114.3227268424152,296.23852981436994,0.2612758905609203,0.07017090646626516,0.1851893439963452,10.987106003321026,5.21039668249021
2020-04-10,37255.143031908294,868.7267222274897,1.0115999370678863,5.107542869158547,1312.4291897716344,236.88175620406548,13.942549069519586,76.75638179981758,1094.082767907749,298.56018103769946,0.2646538703813697,0.0686185844927571,0.18508216444485445,10.782579120289782,5.205828382108305
2020-04-11,35057.99357053219,805.5789869458417,0.9623055594340544,5.115948737433783,1189.2434260243424,215.1462481609914,12.728782874319714,70.062043940242,949.7094786655194,274.35239224210653,0.24353845269437255,0.06385787966727495,0.1713444161818383,9.713257765976094,5.2126432614902
2020-04-12,35129.935652696346,808.5804726488691,0.9631069683858476,5.11421991423554,1188.708937226601,217.05402580785517,12.797588509860953,70.61325624967921,954.706327705072,275.08849256757617,0.2535479696489962,0.06383751416061142,0.1702557152039375,10.068146335923936,5.199853750346039
2020-04-13,35305.50192760467,811.3175579495395,0.9597798851726491,5.087012271451887,1191.7703664257565,215.04881177740614,12.785821322097535,72.85195021903374,976.461979668409,274.23137876138003,0.2504789646989075,0.06490176359942632,0.17109892642120578,10.19621111293765,5.186220315864958
