Data,BTC,ETH,USDT,XRP,LTC,BCH,BNB,LINK,ADA,DOT,USDC,XLM,BSV,WBTC,XMR
2022-01-12,238243.39905747416,18080.5765890352,5.571730311647596,4.3036385809880295,733.0916830337733,2059.1823332206773,2581.013423351873,149.179260138137,6.609049200370988,142.29748282077685,5.568615052661098,1.472511654261481,611.482925363557,238514.92319500563,1072.796465882311
2022-01-13,243426.4964427109,18696.415269006204,5.540082186982848,4.442117551402589,784.572426094671,2126.0409343448705,2694.8807686579567,148.54097805012944,7.228559215183081,151.36931125886287,5.5424968809744435,1.5707204493743119,625.4877218523976,243366.68188296707,1102.0884954352312
2022-01-14,235594.68147907566,18007.596798509334,5.526416543425233,4.266223267204195,755.8451663967187,2090.161412237368,2635.2509296436237,137.58388237387453,6.838245668234556,142.85688205325346,5.530524651209232,1.4978600231564432,606.6396179040001,236160.77512620555,1230.8738739108994
2022-01-15,238669.61763337985,18331.511650547585,5.539847461980523,4.284258545939112,801.0515554342184,2137.139696031056,2712.426147829836,142.29820696850706,7.147498266127161,153.58663129819857,5.5396469088212985,1.4897343979816313,625.5525660720947,238892.28533560818,1271.0243058534347
2022-01-16,239255.18657836685,18438.117111645017,5.533595767048059,4.332070822723398,818.9456268423588,2165.6147431699146,2741.0201172300417,139.87786694582934,7.174284568219762,153.75391437110946,5.535571034536365,1.4396771498757446,625.1080968767817,239285.89747995525,1206.7568650603494
2022-01-17,238665.50544421322,18576.89726032858,5.5366209225891385,4.314332808294113,811.4897528733827,2151.8820533567823,2759.720811576837,141.6511554461922,7.800420811965217,153.5288421039414,5.533448751875875,1.436623319999812,623.9004487871797,239059.96407499188,1244.1442110494052
2022-01-18,233376.86727823128,17747.230111270448,5.529038442431979,4.219893030037739,837.3290365874269,2104.200938319123,2628.4593006872356,131.78203648499604,8.76874272640328,142.08135842211985,5.53067587622116,1.423011694277052,607.802955564957,233297.77502654112,1187.5508473029297
2022-01-19,236023.998184448,17627.965570737335,5.567322333525598,4.189910343494036,788.3789814235371,2127.507602496221,2626.326472439744,128.06727830245464,8.188271114905016,139.83471514441496,5.564979094751827,1.4184396325139472,604.3951161129335,236095.02462963795,1135.2878119466295
2022-01-20,227063.28536770114,16843.770647475074,5.433050128910845,4.0239911539730215,744.8947199630467,2012.0647937166889,2525.6740657749197,117.82297519050023,7.302956878152139,131.4141190071076,5.432134482077832,1.3423364765499937,596.8492583663499,226822.60805995454,1097.21386490055
2022-01-21,220607.14330786787,16342.380262143297,5.419705102356987,3.902989015023707,706.8075510731034,1944.4148701409154,2392.8472448304756,109.23250640408467,6.831430360267727,124.7757581327,5.420418289597539,1.2600088856291385,564.2650777093148,220826.23761225096,1023.9720747854393
2022-01-22,199290.58541274967,13997.981003017328,5.454680927185305,3.481910707947816,619.5041282621587,1721.5190819164143,2095.3986861713634,95.48590951873746,6.124880813686337,106.84961790439633,5.474539209391926,1.1083777330502416,521.0955562523429,198500.67180895084,938.438101670657
2022-01-23,192039.4430609522,13141.153478574157,5.472412416079161,3.271970103363534,592.8870040935831,1589.964878509796,1959.7466755694277,86.70886024501043,5.85123177808179,99.82372636091874,5.480970076810065,1.0520272815853529,488.10622803324134,191342.28466542388,827.8022294628157
2022-01-24,198193.20372019015,13853.807065067587,5.4587936334857625,3.435808781862273,611.0292401712784,1649.7027357802883,2092.8202637128097,90.49723351259019,6.120125345681728,102.64197678930357,5.486717972485556,1.0952556892063106,510.96420120567205,198426.86355168,852.2255198396683
2022-01-25,201801.0415937564,13432.720205774132,5.516310787386872,3.376496123748572,603.5400059346138,1607.6529664489171,2044.148563735436,85.8936046433206,5.871227984289067,99.47090226021473,5.493010071489348,1.0886065223327033,505.1906809881167,201115.22251209925,807.6868966756076
2022-01-26,201376.7151217007,13421.227883380821,5.45201719342613,3.3781377175068914,589.067415044584,1599.6584535911425,2096.6043447029724,84.7516456596441,5.693001661865264,100.93382174103128,5.459239764719804,1.0763127668592312,493.94851878809146,201470.67948643942,790.7654902937983
2022-01-27,200306.99892633007,13421.171530548423,5.44158217141372,3.3855650357222062,581.420380011809,1574.5391454669423,2045.1753099223442,83.13274330268159,5.857555454669466,98.35910016569932,5.437269807302851,1.0759816664739734,494.4893537735581,199987.3516098595,805.6243459466476
2022-01-28,201558.6299771797,13041.126343669857,5.445128618556277,3.2994303790236006,579.6947017265,1564.9484492991392,2116.0214555950092,82.20856408043187,5.665936423199164,98.35179990043915,5.4211049217980545,1.0500614544040767,483.46521125773035,195217.75803307013,780.300579286174
2022-01-29,203196.92156390977,13694.65251820386,5.377961179468379,3.293474768175896,588.1434155709359,1589.302660129039,2075.5136134069444,86.7608318017772,5.652456894745918,98.62754249006123,5.3699950688690485,1.0686977767214416,486.98406848906274,202908.3112957828,799.5529743813328
2022-01-30,205234.6556705238,13976.439793953648,5.385053878461682,3.318941612276156,595.7462084714905,1603.8945767030898,2094.4195142201042,87.2109815606881,5.708615453479581,100.72470011411365,5.384867388500576,1.0918954616263865,497.95490177192545,205028.53213783438,824.7434118902671
2022-01-31,203864.31022215946,14009.44931276066,5.377268091824468,3.2437761418785582,584.2276996117989,1565.60059571634,2030.6218003984245,95.61016879059487,5.577198375800682,97.79917934289882,5.371056978681907,1.0495311124962472,486.38943931693905,203931.66565378814,794.7024612204183
2022-02-01,204521.68810294278,14265.24101225758,5.313179758846282,3.291969966821639,581.8348225756663,1515.8612132553849,1997.23748034405,91.68013218379559,5.595032233822892,103.21003119038082,5.310405561611814,1.0627754121354482,485.4011975803225,204374.93902456074,781.8855570955621
2022-02-02,204512.61430480788,14731.851434842274,5.273807482844542,3.3188807528151583,608.5989203823408,1519.3970847859619,2034.9331901867467,89.92390596311618,5.741888935067359,103.42986706697332,5.269630340471565,1.0714862289550129,483.9855481818549,204405.8050726188,771.5481743536236
2022-02-03,194713.97030085404,14157.53859702253,5.272588896069831,3.174371395864721,570.7639367064869,1466.6822678978606,1935.4086762214915,83.532643727802,5.427920489871393,99.15781717657104,5.26708783097131,1.0231315783261907,474.75663917899493,194825.50455299078,763.6443748959408
2022-02-04,196058.38236217582,14094.85145458299,5.291809853820048,3.221658257225718,582.4335412926148,1477.3729576397698,1958.7998115399507,85.5185192365081,5.582565809573154,99.15218486690132,5.294020404893988,1.0261337105956927,472.61627425562847,195711.6398151664,775.5854046137107
2022-02-05,222059.05406513743,15948.730363448189,5.357963955606893,3.5024221972772867,647.4082686498257,1626.5760506732624,2131.686102601182,92.81556291642971,6.04171072000749,109.20075953253377,5.386712434134201,1.1170417125171035,508.88456434454463,221520.16608561485,883.8989194581775
2022-02-06,221099.1274362767,16085.001202080373,5.330927618698934,3.563084519583557,651.6175307016495,1711.5841751683818,2209.4206957379333,95.03298215795209,6.020027867115691,114.08667538737302,5.320404632147725,1.1417298780008107,517.9694725615637,221108.73792831312,901.8455899792809
2022-02-07,226323.8386371202,16319.649261759969,5.330210342469693,3.6511523486898882,679.9186833210599,1734.2312330535335,2236.510588772379,96.21463651430325,6.11286503601069,116.87455870543408,5.336932867351363,1.1963572874913955,526.7571683104385,226484.00038619124,925.7286731173925
2022-02-08,231147.13544863672,16581.669090252046,5.270836684488865,4.36932770675212,723.0806757788617,1806.3618863317672,2284.346594331302,99.50577112473853,6.317586619878698,118.02493986505851,5.25944386657501,1.2675227462993983,541.0173776581604,230953.08569256996,973.8435007553936
2022-02-09,232410.19391141663,16450.324441453515,5.267652406873355,4.633009685755904,705.5382694251634,1772.317163908085,2153.503835160505,97.14855500726276,6.214738519677644,114.23121098212755,5.265215917986096,1.2810235532371068,532.3571886754241,232350.11492331015,941.9258830182271
2022-02-10,232394.03785816423,16969.462588937728,5.242148671815895,4.602143158008357,735.9448101870381,1816.4307612051912,2211.2170348183495,97.78353136000429,6.270075986992107,114.97356870087329,5.2427760737813065,1.2554302767766208,533.4978570026922,232668.10634583762,971.4003613890557
2022-02-11,229056.45817275625,16180.651766964806,5.258897310572412,4.380762945789464,711.0189350082034,1794.79654603101,2181.5478576686905,91.95368952126276,6.06060562725045,108.50013255240903,5.260424435420234,1.2241669909063415,518.2427628793121,227795.25565616786,947.2330986535909
2022-02-12,222982.6053534855,15395.420553108748,5.264143006569819,4.001496402889973,662.4652127032585,1686.414491319419,2106.4804948109904,85.02084237817212,5.682049286295934,99.72828596116405,5.2550787127008025,1.1360656636454514,498.10368089420126,222794.58359682333,886.6676217428156
2022-02-13,222005.59125946398,15331.565076850611,5.264493500122453,4.332067569609338,665.6331543545825,1722.9293759091252,2119.433751235868,83.84424771232543,5.553770472071085,98.85445355015858,5.258704905914159,1.148462302428096,494.12304225313255,221840.26509671117,913.129807219826
2022-02-14,222044.19055489465,15185.109083832773,5.261849646414932,4.267311821617799,663.7248386577124,1758.762293961753,2098.5886923407456,82.73337093604106,5.501916710873999,99.02257438846796,5.256843345159123,1.1158892351271283,489.3129010213696,222000.8141403086,917.2959896107948
2022-02-15,222356.35611131618,15310.565539973442,5.221428828365613,4.189783115602786,651.0548357643788,1727.94411503687,2104.8165768799186,83.16966857621097,5.488195935145948,97.69651132088259,5.215154852263844,1.104735468550931,491.2242521330842,222405.94278952078,920.0314248013683
2022-02-16,229976.7049796878,16403.278306296732,5.1570824180054915,4.398279865078063,679.4309772433638,1768.7687389103864,2236.5467669813183,89.31436759854324,5.718309257887013,104.05231981447537,5.1595912066584635,1.142119452572011,503.73344717060047,229865.1698987099,941.7838049768109
2022-02-17,226339.86056102664,16073.079145958849,5.141287241436744,4.311207192063954,659.5265206965829,1731.0871336450687,2203.0100430916395,88.5378440996091,5.576231815776154,101.88334015329474,5.131535055871065,1.1297866022509937,487.94202848711234,226413.57996741118,925.3854616303828
2022-02-18,209795.8248032065,14903.99122913853,5.177599408923395,3.974807731665542,601.0600985191937,1617.168936155739,2082.6420202440913,80.50065485217146,5.2811501038704955,93.7385099963775,5.168501929435387,1.0483307381666718,454.8247240729376,210186.32352494678,846.1188054092258
2022-02-19,205937.6926672186,14349.64947342597,5.141144518660046,4.0484561066063565,591.4299853729265,1600.989756756317,2055.414815290823,78.46436937805767,5.131761566945597,91.82814724095304,5.142615350292925,1.0362667837163129,450.72630132521897,205841.4709819305,824.0345881036441
2022-02-20,206550.58912503612,14229.745319807153,5.151045587753239,4.240237894541752,595.3592268906617,1606.9419409921297,2059.166845411146,79.96392525176717,5.134590119497255,92.12273020773185,5.151600585054843,1.0506273502109316,451.1212604223788,206424.98592139894,830.3539557618506
2022-02-21,197933.31093983536,13529.044585371395,5.144630863495754,3.999764297137837,569.5748087365679,1560.4684527241136,1961.0130923882266,75.33545582830367,4.800753217976674,87.10203434055971,5.1476046999255045,1.0041048852000187,436.26802033256786,197980.7494780516,792.9685054921009
2022-02-22,189165.25286309616,13141.088664818128,5.114120835621075,3.601284465765164,528.7533059385916,1450.9560157760434,1822.01243375065,69.12539869195912,4.3911274238605005,82.75585014698272,5.112783242431845,0.9222736929144736,414.2451126527683,189089.57718651168,757.3485865563505
2022-02-23,193932.5794231022,13376.244512676223,5.056405007671983,3.6722280798029394,544.1386231389131,1486.7238691462599,1894.0894152909607,71.04128298342299,4.509319188463376,83.88127618196556,5.057392790683297,0.9436102613438687,422.34433796448644,193502.4253499436,763.3529408423846
2022-02-24,187240.7921724441,12999.841010285747,5.019968198970393,3.5156359362307477,530.9198230143481,1452.760947212848,1841.356224590371,67.27896267454787,4.361641008578232,80.3469365023241,5.01263837719013,0.9150092027877832,414.3587246677537,186961.9626146699,748.4272953742885
2022-02-25,196562.27327978716,13321.279631005405,5.129622608246221,3.574739430681155,534.104210933238,1538.6458695076728,1851.387887175033,68.09601865795183,4.3748455209251205,82.51428412652332,5.128024181092028,0.9370322175858158,420.6224309391116,196326.76239376632,752.2150035624541
2022-02-26,202989.34479728263,14311.27070130454,5.175836055757144,3.981952276464011,565.44438650607,1592.0520184933603,1936.3112881225384,74.23957616041399,4.633372034422941,89.37171157571302,5.170087080004812,0.988275094434286,439.78629653993266,202785.66346378112,794.0473916786879
2022-02-27,201824.55095858482,14380.835945414696,5.175807485786472,3.8814278899805204,558.3216859726507,1623.3398489115457,1929.4717934789255,75.97458536458835,4.58338057339718,92.96911584060875,5.176366442191835,0.9956621570225465,438.64029413296043,201822.46276604387,812.9314777107589
2022-02-28,195248.88974685225,13580.817530013708,5.1779222137840195,3.724347232183202,532.5559398640603,1574.2843737849269,1866.0243947471272,70.58509358291447,4.445337654614378,90.46779465184645,5.177403477020751,0.9383156015334922,423.55473192103534,195144.06038297416,780.1281553927681
2022-03-01,223060.37829743908,15064.729724101348,5.160936679480965,4.039849586074322,585.5725401654031,1741.5501886485868,2042.5487754041178,78.06429944759869,4.955677331263326,97.75473624333539,5.162983179876496,1.0148038281516245,455.9222395759559,222944.49067696356,878.3787334058561
2022-03-02,229451.5064316215,15365.42391358093,5.157753671491014,4.063044597404806,581.5496575121145,1694.2134847952088,2112.629122185624,79.26463841818301,4.973436376096547,97.42244533901207,5.1635522462097905,1.0273555744358511,452.2527715418635,228624.20656921723,916.0966823967716
2022-03-03,224306.00571940237,15062.205790638514,5.106347654081046,3.918042801557936,562.8584503383628,1632.642365745424,2087.3774408531417,78.03472625009297,4.789106776942284,94.90289514302921,5.098442322463547,0.9895549023336976,439.21802124026175,224279.61448161185,907.8069665534156
2022-03-04,213836.63206674016,14276.447448308607,5.0368423945244825,3.790226326475875,560.5677995612431,1585.2717622525004,2027.9040965090533,75.06130277169146,4.552228655095636,90.75611055436602,5.028914143328778,0.9473442911498297,420.2520961685779,213953.21244660826,867.819496329433
2022-03-05,198463.90470606007,13261.31816331408,5.07062837704719,3.6107404257130544,512.0586728944795,1469.3530674722497,1898.6914683205557,69.44795685059376,4.272006764229447,84.97876486378506,5.063617198463233,0.8925322822080461,403.3813970083825,198216.9695788278,808.9578046016571
2022-03-06,199816.15850257603,13512.621772798046,5.0716565067641275,3.8272417030455967,531.8551545813376,1490.5546045775573,1951.6246762761693,70.97080422558402,4.39010986433541,87.7499557356441,5.069288308398268,0.9139626041081569,411.8645581668325,199960.23575649125,837.4983038188991
2022-03-07,194631.86962049708,12952.643455530708,5.067716554358551,3.679816346075096,512.9460308149368,1432.7980721847325,1900.0045165665658,67.45178262349867,4.178180850412917,86.12949127873776,5.062512256893848,0.8800803504367574,394.9247039865471,194527.29880083818,805.9180235184978
2022-03-08,194647.0364207235,12773.14411770218,5.112281601939583,3.701865449554264,504.52300512764305,1405.0759038701449,1950.3295115449266,64.99623493367,4.076937950902794,83.9743826848419,5.10468317383446,0.8726554599249403,391.56694653575863,194370.81333701097,808.4635414998819
2022-03-09,196004.1544607161,13038.764050075093,5.061222428977733,3.64679322726354,508.30208370369684,1439.1962798573197,1931.7754279332491,66.1908747999855,4.058006228915224,85.75023286756493,5.060829656308431,0.876568765919255,397.6923875942,195837.9383355554,1033.256902199294
2022-03-10,210484.38788506953,13691.238123915873,5.014183622100386,3.8505721046589487,534.6380416731425,1546.1096600915423,1973.2546106715201,70.25381671906977,4.258705661749285,89.61719573111232,5.013070325112725,0.9479813196544497,418.4841065783998,210427.21774810692,945.8655345140895
2022-03-11,197799.6067803763,13088.40004272135,5.016568867737648,3.6975586369927873,514.3003968168681,1454.8029500434782,1864.1561048004203,66.09459844336274,4.048131847095575,85.12683124129408,5.01321917285174,0.8973474347707141,394.93174135176145,197854.29862206438,898.7573939591724
2022-03-12,196784.01611116476,13006.374194195003,5.072826097714427,4.071097060974238,532.2467210245414,1462.1259165030408,1889.7545878656952,66.35495491010249,4.012460437424929,90.0490127278382,5.071198025970459,0.9341388978410698,396.8613400948794,196914.2330289771,868.771750233482
2022-03-13,197436.24475613018,13090.750038618451,5.074830015979853,3.9900841698968024,536.4941711508002,1477.3508212281733,1892.2702996670757,66.8512720494961,4.016821450900198,92.11599882191123,5.076752036756737,0.9419118520787526,396.38003008774723,197854.43286364814,940.4619711036364
2022-03-14,192104.70685048078,12781.560224654522,5.078683820768976,3.8668952928933042,517.0767713254686,1422.3551717791076,1838.9164188649072,64.53813349736356,4.020798119266409,87.46509422305394,5.08063580737999,0.8985021298260645,382.9313984271659,192292.53569267964,893.5969489423836
2022-03-15,203226.45818889877,13276.469875833667,5.121488769864173,3.9710862655412464,541.081318691145,1482.3056958357697,1910.6830442738597,68.64402157766887,4.117925968509238,90.61248798600211,5.1266896878180095,0.9217543695132984,386.52061168941935,203038.38747896184,951.7064976163219
2022-03-16,203141.12101286318,13533.655224983633,5.166195468102645,3.958735353898853,552.6053526335944,1497.6362405932146,1918.986948131083,70.85885838090464,4.133307499550823,92.0646353224243,5.164027704728133,0.9422902373193156,391.53344743288017,203205.56393728493,946.6395582989348
2022-03-17,209105.65967370122,14079.476459173115,5.084168182031117,4.0351469214447695,565.7423229492736,1524.1405832893838,1958.964182870966,74.55624636560485,4.257908347264299,96.79507070728687,5.079245006772333,0.9622966986087815,397.4237692076583,208814.08496460153,962.8982045857383
2022-03-18,206685.51781183967,14202.237078800232,5.046862804067386,4.001576738682556,555.9370521276496,1495.2398203434723,1977.92922717631,72.73316208283995,4.2226754626973895,94.54245314773982,5.044235780339897,0.9582600519629003,393.04878046291566,206320.54212060635,947.2152869712041
2022-03-19,210180.7042519046,14798.691016298237,5.0304005174860364,4.011250285471319,563.5331459533261,1535.7866587862036,1997.6053408633227,75.52327846203741,4.290580486214779,95.52137026707186,5.024659082427584,0.9709823198987266,403.621184352738,209931.70155863411,980.4373900910447
2022-03-20,212011.99567655762,14806.127412378255,5.024924172599056,4.114354331362171,581.9028838066489,1639.1962475420992,2007.509904581501,75.08232313180214,4.527106804966002,97.18930704696047,5.0231981569608095,1.0047193036069297,416.13806410020516,211871.90041118485,990.0708521295129
2022-03-21,207223.38271869865,14359.13535484519,5.018072568391238,4.048214057465624,576.1122124701143,1640.8080539398186,1961.3085292100025,73.04716865075957,4.403283989188398,93.59351837170425,5.017234722985227,0.9900181020740388,426.3312761560161,207050.86053212843,976.309032565819
2022-03-22,202701.69522180565,14299.00428853624,4.937568058170221,4.136693878629305,573.1124212411349,1654.4643437214006,1957.2471385898018,74.0706692339682,4.520456901046465,92.7482831548103,4.931756873148657,1.005741314617555,419.09078364028136,202506.30462892714,946.2637711478822
2022-03-23,208256.9102270691,14586.09894723747,4.909583274874267,4.112027623894103,603.3992350757192,1853.5052267899898,1984.1203654060525,76.03039508153694,4.792392291041507,100.02651410149929,4.909302382985844,1.019224735398234,450.5136101668659,207982.38349530025,952.2345784732589
2022-03-24,206550.3579848664,14616.250303134642,4.817728071785242,4.042250317920056,590.2136800555154,1747.1703641598122,1967.5655240176657,76.08657797894304,5.329172675914485,101.24545673073213,4.8203177428048365,1.0101657708872518,437.00902299250333,206475.94420887152,950.1464956360676
2022-03-25,212105.94211796476,14997.700553715706,4.825743746822083,4.065377847566382,612.8200342919233,1765.668940188655,1996.3088544263676,77.95711791183147,5.446111861463787,102.39511657911778,4.828864269164393,1.034780076566519,437.4802686089379,212096.63257488623,984.4376053813087
2022-03-26,210274.4892059463,14732.720967285539,4.741933447600058,3.91039554347125,588.3651775495176,1730.295850358509,1949.3157899550913,73.86129316878137,5.206501685974676,97.45864993113273,4.7392601541808235,1.0025025242715273,425.7007467468165,210369.56014215449,947.0073988189569
2022-03-27,211122.6345002278,14897.716866429972,4.7408758379596865,3.941583911500704,591.4410061589776,1715.2426551401143,1971.4565096537847,74.95271747543902,5.456504307992701,99.00872669421696,4.739738984072833,1.021426703778547,426.6868063731098,210902.85613967862,982.3503777397118
2022-03-28,221579.1458881187,15582.233032412325,4.737424195353567,4.050330657917359,612.4812486797637,1782.976863795506,2038.5896116509482,79.75734184153744,5.5930041129715615,106.18420104124732,4.746331061601499,1.0824620934201203,448.9950479399164,221498.55924522746,1017.8015545390627
2022-03-29,223958.79592644406,15864.368464607036,4.7546876826903475,4.1177400067987815,609.5645328895565,1763.8218097412373,2048.6556162329603,78.61332426694483,5.567624458462327,104.43554048811626,4.762299974741254,1.0966321499771894,453.10771313840826,224259.24729709132,1023.4971310938461
2022-03-30,225796.92718984024,16181.81516755965,4.756470239371575,4.077549825833998,618.65080393861,1776.9992581508313,2066.1222521413306,80.67825781018009,5.662770059984047,106.58938082480468,4.762890122571898,1.1088691671391326,465.36668711096627,225569.69121012033,1055.0761363053123
2022-03-31,224548.7311433459,16144.732940211503,4.768308923088872,4.105544740622355,625.1914142145754,1812.8349998139106,2112.6527450548924,82.23284724302277,5.678543747496908,107.40931062953476,4.808703385937713,1.1201422634195255,469.0500347347941,224469.34691089144,1057.0173498518213
2022-04-01,215772.78002086817,15560.557161800149,4.743128384036017,3.8635332062680248,585.8809065010023,1819.3589341047625,2032.0382489192543,80.18568460397313,5.418107114936132,101.03574004139395,4.775033707729797,1.0827522279319524,448.43335644787965,215936.22415027407,1007.8364973507437
2022-04-02,215567.6828260935,16078.736053388444,4.660190647589228,3.8534862146638105,581.7171145581494,1755.4038064328981,2080.2736657738046,80.64169179342318,5.426748668298036,102.48044873039558,4.6849363494315375,1.083027081072394,446.32608057855305,215507.45342023906,1016.7528195773605
2022-04-03,213661.66426008285,16034.763864721446,4.659156429487945,3.8417550582260924,582.0924938924034,1738.0560251245606,2035.0722632514728,81.17987674184108,5.40237740047449,105.73008105851156,4.676045177885723,1.0875195228992436,462.10388458031986,213790.77669742206,989.8438893436597
2022-04-04,216324.6985673258,16406.006757325707,4.661910816154884,3.9254044615774255,601.0003190306626,1762.5167741019366,2091.997515115253,84.22832433463373,5.517059420967017,108.05018652010565,4.6637849588252624,1.1048351374186278,467.6693215069405,216424.67429873653,1011.9496862207711
2022-04-05,214244.99789236736,16179.900195067821,4.598039219450973,3.8054949156796978,573.5764993745689,1726.8962366358976,2055.947216743889,80.30497820853611,5.572996073692654,103.67421966942331,4.5971458764729745,1.068387492222235,449.81387522081565,214298.25891574865,1018.4408577728487
2022-04-06,212309.8244179672,15924.682790191999,4.6563685325171775,3.809082055284191,573.338712339878,1705.6530104779538,2078.1490421151007,78.09936307955734,5.4466826974516485,101.62026618485655,4.642965769318641,1.0511830917896723,445.96984220121897,212326.61032764314,1035.0322296710433
2022-04-07,203755.66331301353,14958.406088590244,4.715610820460666,3.5949079803667607,529.874376522899,1562.0034417061715,1983.4733700892755,72.73049894490512,4.973250173388505,93.84818497321702,4.723737130156488,0.960305317880344,421.60558754496077,204089.89280854783,1009.8813017452751
2022-04-08,206853.6185744526,15367.604403708392,4.754621697312542,3.7472637351205162,543.1295478229239,1605.0246976397693,2077.7625391906727,75.24890147315868,5.195986272429166,97.17130410103766,4.7371123165532785,1.0162911714635294,428.1535139228988,207431.32472610546,1076.6128322579236
2022-04-09,198866.90941993464,15001.241119023507,4.70361551134621,3.5480092983353253,520.5272585201341,1519.1710977658306,1980.7340790468213,71.17295120471039,4.831612494031593,91.019928588267,4.691786281847809,0.9489263879072125,405.55152066113527,198614.08578491455,1019.5952055008055
2022-04-10,201125.9495881245,15348.60254309992,4.70255679431377,3.5887401503551595,530.4372559343227,1531.9925709524305,2006.3605314605302,72.6066329178606,4.916083942192988,93.0175702747894,4.705725996727654,0.9645242261968894,408.3793112271526,200857.4777776554,1126.6574518746675
2022-04-11,198675.15467725488,15128.76223741129,4.7039402567229,3.554206109674151,521.6589714072016,1507.0148832748466,1972.9994749189025,72.20266291962415,4.85660061580961,90.85025893204912,4.68896331459515,0.9516096463449953,403.72951220758927,198981.7935158331,1112.0400226660608
2022-04-12,185960.41840541863,14052.232740719723,4.699565165054444,3.2661165434195896,481.57283976378176,1385.1410161164192,1850.1262367488903,64.67243463289226,4.331800607610054,80.67355467665868,4.685376307741334,0.8782303876171602,375.1128688462352,185825.45051742706,1060.4206645390807
2022-04-13,187945.4621017457,14202.413764064186,4.681713663794403,3.3522520965203824,490.60134634238506,1425.7154446046343,1938.049454726314,65.47606555406648,4.474577505134341,83.28803222100413,4.66285808939746,0.9047424492102973,389.0301115003978,187612.1025303509,1092.7674579536624
2022-04-14,193318.16956225145,14644.359411754529,4.69906211149763,3.403949658529962,518.6172727737966,1618.0603542617034,1987.1361150615023,66.61545494180122,4.580003868867965,85.41598947076707,4.691971426164535,0.9266284170862448,407.6740339802233,193464.53771397437,1112.4144665556119
2022-04-15,187909.34686713121,14217.619438890673,4.708277195004821,3.421382349271935,505.43208069429016,1586.799097914003,1952.8565332071507,64.27441813798211,4.389061855023531,84.43092318388483,4.6998326777286055,0.9134896912515206,399.39230744460787,187980.24791399084,1081.3412734975336
2022-04-16,190842.2392084671,14319.907350523083,4.704536912827273,3.7040021333723407,522.5394374745265,1606.0517256449073,1963.434056167426,66.50808221934565,4.496229060091058,86.42269293212775,4.70190583545473,0.962122614726671,403.6071979413483,190799.23940541316,1126.1790538459318
2022-04-17,190201.72853210816,14418.322018311123,4.70660671687584,3.6817439350739156,538.3739993119274,1605.8790221620836,1964.2047352454044,66.65767214435651,4.486060017184973,87.74366544787273,4.691887049282974,0.9685850354177244,411.0524331807851,190420.70784989477,1112.6873290025073
