Data,BTC,ETH,USDT,XRP,LTC,BCH,BNB,LINK,ADA,DOT,USDC,XLM,BSV,WBTC,XMR
2021-01-12,195831.3547002871,6000.209006398334,5.536262046734504,1.5940244936059353,766.9484862429542,2642.1019888319706,211.11589651816138,79.75959374914103,1.5180776974798589,45.50267885186726,5.510608672631284,1.500935101467419,1050.3897160736185,195013.4814641209,874.7946335145549
2021-01-13,180650.36804554347,5564.595936789978,5.334074429398789,1.562643158768827,707.9689784565103,2404.521308897103,202.8784594728585,73.98112822310084,1.5321444720914084,43.983226875654566,5.339202051457687,1.4951572307469063,1006.4453942207523,180106.89693647038,839.5248753502007
2021-01-14,198494.36734044255,5999.003423032713,5.318675500726959,1.6242656768620445,781.7798584041847,2632.449382731445,213.17182943041882,84.56255154083806,1.6499677378903979,58.42586299161283,5.311758625972428,1.6111330095217478,1127.8732771799023,197901.78410795986,911.9683873431895
2021-01-15,203908.2947013725,6324.6712300811,5.186562149763422,1.5383106323434892,791.1644547167305,2741.1613669580956,217.04483652395538,92.12898242405475,1.6118731561865978,74.7848166903567,5.21665245142705,1.572368123226559,1157.4365701103063,203960.7804716842,851.2146181256228
2021-01-16,194720.02855203566,6202.77225971248,5.29586279166271,1.4838507336587623,761.5721232836823,2593.813379175919,217.02828684132723,109.08603477834862,1.6015614392157373,69.85532018301599,5.302100388863816,1.5050791856865884,1105.7300766783615,194726.64544804755,833.0811655284447
2021-01-17,191902.83094181542,6535.132425980509,5.304516010647436,1.4831962827699485,763.6599081868642,2603.162060840069,228.81385255911667,108.50110444906683,1.8645258033567198,96.78568224442802,5.295541613966738,1.546982245802915,1098.328274381282,191896.92046076598,826.3391865261299
2021-01-18,189487.2280005316,6506.257240523772,5.282689438155407,1.4662126264994044,753.2740060628863,2530.7270775587413,241.38903726742797,123.32352004128971,2.0094260092054124,89.65796288862673,5.280223517851029,1.6025467364035166,1052.8352564228337,189182.15433263086,843.673300549125
2021-01-19,193820.56005755157,6652.02935126144,5.2971937638911575,1.5075238764615542,805.3675227481486,2709.343231762485,239.72406187761825,116.36239294027516,1.9577825596945726,86.9496746842127,5.294228205110654,1.6024285653525014,1091.27307962317,194611.63360031924,828.298601969087
2021-01-20,193457.08152262334,7412.984452258132,5.344380515258818,1.5780496340967243,822.0940534766396,2739.1646798058005,229.9157780685039,111.6805839423317,1.9790283547754226,88.4123333849792,5.3283631932881885,1.6003009050843082,1096.247493456025,193381.2023472048,842.781639615666
2021-01-21,188325.43411195625,7333.934054171858,5.279727282024747,1.5679023639558838,793.064693349911,2645.434242031956,224.99816809355372,115.8967446401675,1.9914408493830902,95.10247216694171,5.300056245571953,1.560630522524722,1063.0697833208912,188795.31848461088,811.7681461264026
2021-01-22,165416.06360035486,6008.591012351427,5.388393075696809,1.4404243179942824,696.4617134430488,2245.924585744959,207.42085228231716,98.83425445912108,1.6654147830689017,85.63206716178459,5.351879373911365,1.3524429267129285,954.2653818752897,164659.33975776797,699.3353069522121
2021-01-23,180184.1831056578,6761.072049878508,5.469351433987916,1.4935377560360485,754.174803316071,2415.7040914774866,222.87797646129783,118.3928417226167,1.9198342925996037,93.77965669709468,5.47469597286523,1.4789901655857485,975.8117811845877,180132.72236874452,744.5144106425223
2021-01-24,175319.44048462695,6730.964385482315,5.459345852455652,1.4839218004280035,753.0298058499343,2359.0794077227774,222.92998142554947,135.28795974521273,1.894106721437844,101.68980425534292,5.465285588266185,1.473900982017806,954.7255989043791,174971.8415688601,758.3169138906356
2021-01-25,176440.25528625312,7613.05527040683,5.464766447573088,1.495734751148094,774.9087948259266,2412.0139668981924,228.78174957374466,134.95388778377605,1.9249206750229908,98.38672986947259,5.471439398283141,1.4844254631546658,953.9249861880137,176535.2945404145,753.9135140403448
2021-01-26,176995.87478431995,7235.189093458706,5.472224103603183,1.4688168682254368,750.9363043375274,2373.295805105832,226.5464152785043,129.34581626114684,1.8826918453371022,94.33469601817542,5.461751561636841,1.4342680902517067,995.3381738878851,176708.97070978925,751.8709250626661
2021-01-27,174486.9707109224,7257.6831634278315,5.372844953597798,1.4381954072423735,721.502191293925,2292.0660013332163,222.44307988119263,123.34249180195407,1.841675941048208,91.6517780571364,5.355089466487054,1.4001143800158922,931.7391165819962,174136.31858176822,738.5093843935949
2021-01-28,164838.16613889762,6784.7596381526355,5.422978041408912,1.3638257662161242,664.897285180193,2043.6546940929522,222.28917005632042,114.00681866841997,1.690937824629617,83.6822962882504,5.417179827521461,1.294654250782683,877.643143736668,164544.87012873002,681.3418084602101
2021-01-29,180244.18318010904,7229.570246239424,5.434350747463362,1.434075136714988,726.3502360191155,2199.7247829664097,230.65318415472166,125.82614880663917,1.8750592216585122,92.24082070626578,5.401308505538737,1.5758385385563345,926.4144991566867,179746.9508438361,736.9154321515457
2021-01-30,186539.76339897868,7539.43560991316,5.435142996172,1.541131975075197,735.6760917809403,2221.89506710298,233.4382438698379,124.08918716029211,1.8982339749643293,91.83774914267796,5.450196853025529,1.6166855349816254,943.8334476646664,186538.43644039048,766.6026337278075
2021-01-31,186808.03706014613,7496.609252771344,5.443210472994422,2.353450692674297,726.4083035365211,2255.8857046531334,243.7095897636044,128.35857744232678,1.9690535784854122,89.78274529063266,5.443208002316456,1.7684228200222962,974.538752001696,186780.8862804466,758.7276311400542
2021-02-01,180614.64528112172,7194.30181688776,5.467304626558296,2.6856000842526564,709.4887541175772,2181.527976422865,241.70432740923238,123.41207599344028,1.888222590889142,88.18276623632022,5.447572418856107,1.6690621449750724,952.3107052495027,181017.44101528768,753.5859172361143
2021-02-02,181461.33962000292,7434.585318540862,5.418881726316462,2.012142106439069,717.464049328783,2251.5131156191533,279.5645968517838,123.90991866275104,2.180478365183556,88.728831442562,5.4221020885819415,1.7460500620608572,970.5869642534373,182213.3735218251,778.6465438689473
2021-02-03,190478.12669698903,8127.906583236134,5.372687901684653,1.982139401310274,763.9070567964133,2308.6164572428097,273.2813806901685,127.19288812142403,2.282846338438813,92.57247540884424,5.362194019066689,1.8109678785321313,969.1127039328641,190778.5689494325,811.2831486873943
2021-02-04,200727.97080331852,8892.16791325127,5.353767801036163,2.114051375112482,833.314547387588,2386.7797595373636,280.08688857273927,134.243115500389,2.3620488635391212,111.41297280032776,5.3517638379610615,1.8369488088795323,978.9551067973795,201410.9159666652,828.4154676907343
2021-02-05,199806.87101200718,8617.154259972001,5.434676821232596,2.430424757238216,786.3694588378496,2282.0928741236958,302.6890327786985,132.87324652783167,2.396600830091642,106.84796487643544,5.400611648887149,1.7739950637100108,957.2301681991559,199480.55635736822,804.857525349828
2021-02-06,204132.46533596417,9263.861483308758,5.381757560136083,2.4216967355627825,830.5175366073045,2404.3472651713496,367.0348681313325,143.18938117344754,2.8924543239951555,112.33310166908045,5.37600514896452,1.8787128052286715,1009.0658645734412,204285.52442835338,829.6834801642599
2021-02-07,210961.87063671192,9044.111922573615,5.367456366013362,2.3737718931023566,835.87768448595,2462.928935320058,390.09129562093267,134.65903376062383,3.3640380358556454,109.55662180754415,5.373940274474666,2.0333995481341613,993.1851897025929,211102.83987912914,818.6890303052255
2021-02-08,208582.56922914574,8640.368718714059,5.364421234158122,2.2497829628769273,809.220261077155,2388.6572897467154,366.5887328392056,132.8828223254991,3.542171508421152,105.74176261177466,5.3480649106612725,2.071821974734446,981.1332393038477,208858.02962965253,806.0828546215021
2021-02-09,248486.442736473,9395.852873257283,5.382227815188585,2.433867061668009,900.2364305052054,2605.3189297964545,426.5863693596258,137.04078375684514,3.6880884881890506,123.98063795786246,5.378078906715443,2.1431220153072608,1045.5909512726591,248373.49658003205,873.3333662419974
2021-02-10,250469.700912107,9514.323716207062,5.354626498376032,2.541420342656987,975.1196165080584,2772.5882762817932,579.4446871137505,148.80868795154785,3.7965738686253543,124.65147767313466,5.3867488946364155,2.1456035200562558,1207.963083382269,250334.83512282363,909.0125075276295
2021-02-11,241573.00239641336,9367.83409538364,5.375828495296109,2.7120768759280174,978.887440542424,2664.095052233722,695.5652872349782,143.59921017198022,4.976955226478097,126.75916327235159,5.3690482153479095,2.217499957315419,1140.7290389801153,241758.20192560978,944.4188518928765
2021-02-12,256618.70354964875,9566.368598803145,5.353954820725419,2.82145060492282,991.3450255885339,2833.293682138078,664.4390603867488,149.00314824387593,4.978845578833463,134.79771587946902,5.350072985181607,2.4280323643886623,1206.058302897406,255889.77232356518,1019.6718626114726
2021-02-13,254618.92160801816,9887.41604105173,5.354881478311302,3.279633409271597,1059.3962526304765,3088.678808177962,732.914048268404,164.2137821569816,4.958080174926212,153.7842035135957,5.365247592834496,2.8254816959049927,1268.22780767656,254641.95911213112,1080.5875738670484
2021-02-14,252074.73850087242,9724.224470582823,5.363418470912677,3.3826574003119405,1212.199792143903,3533.509991441135,715.94250514339,182.44430286542968,4.854455703283013,150.07879894590485,5.366542846593063,3.0105439517597645,1410.0150282295958,252354.2070821413,1287.5990989662487
2021-02-15,261029.14697319412,9692.945364779453,5.350237210010225,3.184755173023241,1154.670047879017,3891.6349192844505,733.6348288736799,179.2235875786279,4.566622852887744,145.27704537491755,5.350599007499195,2.781939013040365,1408.1102717074011,260777.2022546037,1237.906489999818
2021-02-16,257190.9260948768,9534.756893628008,5.370963110770581,2.942074381160219,1113.8773810588564,3788.6787785588986,694.6791608293149,174.76662508476923,4.618101811122717,148.66332327006657,5.365979448313163,2.6388677272820624,1272.0222866458582,256713.23507711408,1220.9039815796893
2021-02-17,264453.1587504654,9573.498954787116,5.376293260131824,2.8055087541993493,1130.215118515151,3797.5107014647906,696.9698651242819,171.8997000633641,4.697154479579216,162.19056952784535,5.378874878386165,2.6141004726992603,1274.6750062029203,264630.96148944955,1188.9165428747694
2021-02-18,282165.08933189075,9986.95416496682,5.414846010950602,2.9031350254449917,1280.0502697573675,3880.0968897451553,885.4113559369641,174.52324381920562,4.809195875587378,172.79457922806264,5.406307276290629,2.6893920513472533,1322.8117946945288,282644.72774076875,1472.3262969364255
2021-02-19,280781.26748809626,10521.585618272495,5.429369928152053,2.898335354996343,1233.8895725906511,3827.356262294548,1055.8104233955414,176.3754116817492,4.953761777623104,169.13917059381072,5.43860485412831,2.703251454838916,1305.262911304196,280886.52743083163,1422.2387172950048
2021-02-20,301628.4521624401,10603.415830858372,5.416675753775118,3.0708728004381043,1281.5736935209372,3900.5631972259253,1819.640977743686,187.85110419378464,5.022706515680939,188.52975558550796,5.40966152263036,2.7758980953112085,1314.5016750780426,300742.33078362147,1529.2361680996223
2021-02-21,303462.08363727416,10385.145740697215,5.409716402014505,2.7864917712518444,1230.0305527170572,3683.3645700951947,1385.4454050213242,184.27476314289407,6.05915929717181,211.9348996495076,5.429845515547896,2.652693024361608,1236.3038024109205,301948.81776276056,1387.0457752389955
2021-02-22,310428.90132529614,10450.533327718338,5.402243065111147,2.965485889301097,1226.914989227439,3824.8170593782525,1591.191282770972,184.35316449772014,5.945873048400286,213.8211728689758,5.396931223618076,2.6874447337595884,1307.6777405794771,310786.3677874759,1340.7380388270515
2021-02-23,297415.181591454,9776.749600915005,5.495384223834364,3.1481296350613235,1141.7455458532286,3449.2983515379337,1467.057493509239,173.10242934593896,6.0298580782846285,206.71591384321903,5.496568039883774,2.557492918778358,1181.5725262174067,296870.9791408003,1234.7987497741717
2021-02-24,264937.4689687866,8509.470173168695,5.461282442769867,2.5736648952679473,958.7996614071455,2796.53089753335,1244.5120489939006,140.15680947874554,5.200496366711402,187.14064810099774,5.47373293038995,2.1076228330445774,1026.7281997137063,263753.8393125233,1192.917423808115
2021-02-25,269497.65532714245,8803.473817259652,5.462787877110007,2.5496568437696103,985.3016166512504,2863.4782207114154,1381.1840382154037,152.23003267358882,5.7243925287431034,182.34542244596872,5.433085383813814,2.194273885972444,1054.3978268024334,269175.85268366255,1116.7047014155812
2021-02-26,259932.1281544782,8124.75583299795,5.551550365886806,2.3910813696841537,994.4410475380389,2757.849247314214,1301.8977796623176,136.5870421483776,5.956771690823031,172.52194950464042,5.4908157459629505,2.0972626114678006,1012.2254195238114,261865.77725270943,1089.2126267290575
2021-02-27,260651.08867984512,8124.376191105627,5.644245901083799,2.408183594975035,956.8798808189223,2724.360785230515,1242.5296621471762,141.3985868504198,6.97134940732516,175.67309093236048,5.638439812783665,2.2464444586885666,1012.611515233386,259901.06860915138,1147.4316796328646
2021-02-28,261222.4250154972,8287.541526685944,5.56558220386223,2.4809696080334867,970.2473504874896,2740.5310674659786,1269.4890667968664,147.77753229434146,7.5186543269835315,189.27607153464112,5.6500655555799835,2.482375097812126,1041.9769140250426,259231.61049512774,1181.5153682278947
2021-03-01,251898.03217239233,7935.356021818885,5.665055382943729,2.318036659206609,920.6902925352435,2582.168944581323,1175.0468691524168,137.8661176627339,7.299917906708236,187.38615478815882,5.585961349571717,2.27130955307518,992.5553969795515,252956.49951131962,1218.7862989513424
2021-03-02,280910.12951947236,8860.509128853262,5.688759787655049,2.5270607549825033,994.6922463269295,2829.4278999180933,1445.433037743446,156.27619494595484,7.350954982387918,200.70955079459918,5.656891570877152,2.428275506174221,1049.622829366776,281339.67929064255,1298.311867680949
2021-03-03,275498.14389331173,8498.377506350636,5.723867028825019,2.4818464908873636,1012.000470125567,2941.0493564345156,1367.6870445989896,161.87947714323644,6.975540250778234,205.9096905313074,5.711380760614776,2.3852912667764086,1054.3153012606388,275477.8505730341,1254.036078120141
2021-03-04,284235.19548514066,8876.064802999177,5.6146492367699,2.532553312768058,1062.0429163405079,2944.391275685783,1358.6414524898657,168.85290480576694,6.854452998216098,208.36172864388004,5.602395744108318,2.371071946306062,1064.387816833746,284601.7111928985,1238.2338654237037
2021-03-05,276284.6483085429,8768.652851731911,5.687825505220082,2.74011074356641,1031.2133791787205,2884.8261006226994,1305.6111063696487,157.71900811203415,6.338024834798084,200.79693879413,5.724032494459238,2.347392242215512,1033.0554902500396,275751.39919231343,1237.4573088239154
2021-03-06,279386.4276768271,8758.878514821063,5.682501887426062,2.612498159631562,1031.5421182059235,2850.7304036886985,1291.537368104025,159.290660801143,6.628775537780645,191.9294344207458,5.716596707296197,2.324381008324756,1031.849726184203,279391.64037499996,1177.404503256859
2021-03-07,278974.1285960134,9458.19826949685,5.701622808776938,2.6405213570169175,1042.81346161039,2852.504719080298,1289.9234845190745,160.782310469879,6.447936949086077,190.61511943103696,5.691355826216341,2.2973792641241833,1030.4750810597022,278926.81021465803,1167.2229112673078
2021-03-08,292080.2294526198,9832.925511818705,5.7099741549646135,2.659143957479602,1088.9730610777249,2945.9403274388715,1366.4614569195387,162.63243294073663,6.470881703925264,200.61343261331663,5.705934042819149,2.352265180306337,1056.9635311738011,292277.6748858774,1190.1841063954444
2021-03-09,307487.657547684,10797.52600324624,5.878003456183777,2.793338699701143,1131.9459997763074,3110.328753072085,1413.8847541094935,186.34448066330867,6.600798214942685,205.49604016909953,5.897604612392098,2.4676374913817924,1093.1155268177336,307586.42230186757,1299.0057069161649
2021-03-10,317425.6867681269,10847.728382732757,5.817336680594082,2.8216328566092086,1184.0912775090933,3166.6520679825353,1710.2615176473137,183.25423521690286,6.8982956452666935,222.8100475487002,5.813384969926025,2.511531110286998,1101.7745644546649,317400.63697761483,1307.5179465817891
2021-03-11,317781.8186381216,10223.789898710009,5.655754803401676,2.625881255273528,1136.6388816679678,3110.490334889058,1579.2594419398017,169.32580670780064,6.440920261844027,214.30614002118097,5.660652633900716,2.3295236244122353,1068.8315622640293,318960.3137776607,1250.9574534331089
2021-03-12,319930.73159346275,10109.4194031265,5.548565076008346,2.509993764661033,1114.0143577367146,3041.3746630625706,1597.0147702702168,166.60859798706352,6.246186900795509,204.1657112774073,5.53141642795788,2.248969414414691,1036.8823465527835,320562.6925295602,1224.9912259631599
2021-03-13,318488.86044693727,9834.097150849331,5.564313409986169,2.4458062825446114,1226.9911533694997,2990.755293309213,1466.452395860196,157.59979944869343,5.75646530194672,198.28584812356343,5.5602717075389805,2.149979114185493,1029.4356991778882,318968.6093032086,1235.719920315287
2021-03-14,340486.3598805509,10704.72954641666,5.563893406977447,2.5596587850217287,1259.562571641577,3316.1884100908105,1538.7709538446252,165.65373941827036,6.120719939073189,207.22471242019222,5.554131064433893,2.2674644756540503,1212.406286988269,340472.0032676194,1324.1923129284828
2021-03-15,329435.3890702377,10344.282099103004,5.563876633353834,2.456109940260442,1203.2455957286277,3106.691645001431,1474.3863055925965,160.5017747000733,5.902428743687738,203.5848341515058,5.5107397008453445,2.185448520093048,1115.1441650852587,331805.6955020863,1303.5558774246383
2021-03-16,313402.7290636991,10058.524735877887,5.63335004702588,2.456065303383068,1128.3740379258807,2944.2480730296625,1423.65202619082,154.23009923379882,5.792138207321926,192.93090724313456,5.613375676662646,2.1611976368634136,1073.9216648463405,315569.72905291984,1246.7737546287485
2021-03-17,319641.7598831361,10172.19632204941,5.634071032014863,2.5934578469554026,1131.082096599756,2973.832256215064,1457.0289975411786,157.52687092146252,7.006584092050056,200.51572556988478,5.658942879801022,2.2357337260339283,1093.8604060051148,318143.3954132572,1293.2715557224021
2021-03-18,329574.6946698261,10212.862412925188,5.607601913615874,2.644490267290984,1154.3460064868302,3031.3359333636445,1512.998730167885,173.67526441419005,7.723660793636125,202.68996497137925,5.606825599330162,2.2662607249931654,1094.5327237273864,328735.67146085796,1325.5731340916568
2021-03-19,322074.6624193347,9898.488703338538,5.58205129645485,2.6265448992171287,1116.7938141530012,2950.003536611619,1460.4632894594188,164.23761653051875,6.876687192167438,197.52397369262846,5.581235418707442,2.203772695920417,1140.9620632435974,321997.3728875546,1275.0671203121112
2021-03-20,319802.15025947796,9977.51367218853,5.514883433650056,2.5737574620527224,1103.3283375003746,2929.2423136417856,1447.2584467266408,164.0313997452687,7.1487693134123935,209.83780572484918,5.495934733462235,2.179299080120291,1173.4436799312145,321129.0582151501,1278.3351407974276
2021-03-21,320531.8109346102,9981.506473895444,5.514715026369868,2.8968241370097005,1100.215809924934,2952.3028112236884,1456.536104425706,163.73037352093357,6.629730855135179,205.9315998395004,5.494647246761744,2.291781938603962,1132.9061780231543,320337.31643251545,1278.1190646116704
2021-03-22,316184.78146230825,9832.473506805985,5.508539027140789,2.849198743847751,1075.7420994384815,2886.8376343982222,1455.6348719826847,160.90881093982287,6.5310649896651265,201.90812956717392,5.512554389372824,2.2228243847534594,1108.9858624165852,316775.9769793246,1277.1246458370872
2021-03-23,299416.40190146625,9289.71150964053,5.5264407829978035,3.010520769885617,1030.5516143926127,2807.781420717333,1414.887735188587,150.70479359234548,6.095593335842614,195.57974216790294,5.514169104640206,2.1833521506988705,1121.3719439300764,299753.6525990865,1200.3858246300304
2021-03-24,301384.9009253355,9242.046096123597,5.512325058346773,3.0584779834211377,1030.2490237048175,2831.915179202261,1409.4912196898492,148.49527156662631,6.222883918343727,189.3082013428035,5.517722516489713,2.190067687416522,1182.9745216052397,301418.41384264675,1207.295103158648
2021-03-25,295264.02251531795,8890.50632849582,5.614789684226442,2.734095936296257,994.1870789621198,2674.9870360451187,1396.0290648933076,139.2060582173002,5.966530698212488,171.83620684007315,5.622852800165882,2.0413092380177447,1084.5617284350844,295891.5278557379,1187.3669184424418
2021-03-26,290500.3902323069,8968.074767699243,5.644230378204382,2.8891480832228673,969.6893995330878,2673.714637006527,1323.2518777746902,144.43988331131783,6.19719891980304,167.86046313703517,5.649629293079035,2.0354669597168784,1087.3386266187665,291211.59900345735,1214.7505177989838
2021-03-27,316781.53298554907,9787.651773399217,5.753661633398352,3.2662817368258903,1055.9726127270553,2923.6780188773223,1466.113259675307,157.84783047623299,6.979904752658645,190.69887458821535,5.773733402978671,2.224182007417873,1167.283171247939,316131.8608378991,1276.3544379125985
2021-03-28,321382.5651225845,9865.193580009049,5.7562274562799844,3.1536374622841086,1059.859747186324,2880.2261711053598,1550.6967555743092,154.58245221003438,6.779960927202318,187.78749899713782,5.756534823413793,2.2031403644695464,1149.48873534548,322355.4987561717,1273.4062249257438
2021-03-29,320679.1670599679,9719.31396686657,5.7740807266030325,3.169793817929056,1059.7798951613186,2860.978830951481,1546.0830190178124,153.53741030665296,6.854159090047775,185.12185729100298,5.762078555944053,2.28757861551445,1143.1670807395892,321137.92329040315,1334.3565065126018
2021-03-30,333273.9751758041,10510.786296775106,5.778010523132673,3.271959910186499,1121.009300012341,2996.721299669946,1589.938020070154,162.09927774245634,6.944547725995676,198.49240881959682,5.803029747397724,2.349169508119006,1199.013270545738,333398.08568837476,1353.866917990063
2021-03-31,338723.32570228947,10624.942905287671,5.772554472699129,3.271088502007186,1130.0667776249657,3027.9512741200215,1786.3860538232352,160.32529292872204,6.993852561133799,195.86648329934172,5.777500744149672,2.325962535938315,1196.1134512717497,338742.6038606072,1407.1960539709755
2021-04-01,331306.5036386855,10791.501507914603,5.635121470917072,3.2322043102095774,1106.874175789805,3042.6506264867826,1705.303125522542,164.42005427721284,6.71538172802971,207.78537184403586,5.6273453848357615,2.293662048707249,1220.6239036797244,331329.4770085457,1389.5355890118824
2021-04-02,335690.14124421607,11249.223030958434,5.713099818918829,3.2575990378193667,1157.4227037206997,3177.049655496719,1917.2437801908115,171.9139679666396,6.75609857846494,214.7954363269243,5.707286955691311,2.460164521349089,1306.24919050896,335856.35767964483,1424.9301051550394
2021-04-03,337114.63287929376,12181.453007600974,5.711202485152523,3.45047150829136,1209.308726239912,3320.6767319811956,1923.3193388348436,184.69776430944097,6.794603696738625,233.70761544230993,5.701597191603884,2.5268459293111576,1400.4022084615235,337321.4484488063,1466.5279195931193
2021-04-04,325700.80118508975,11511.136647548654,5.711637636656299,3.295158079865806,1117.1677583957558,3040.973620411447,1829.6353630192261,167.32720354673563,6.6540228898015465,238.03218028711612,5.682133654244164,2.3374089038063315,1241.4505431517493,325680.1502492062,1467.2618572391552
2021-04-05,332370.00537474547,11859.826752507113,5.712796877033643,3.615176899411323,1156.3224730261238,3195.540638217299,1992.3511685483363,175.71085402142603,6.754958601892743,252.52145710735223,5.710386946263428,2.458144072859221,1303.9786735912433,332304.32194843475,1506.9564083416378
2021-04-06,332527.1448825156,11882.338271338262,5.6603947992609855,5.140005210237858,1246.790069724671,3624.238472137203,2081.355757840784,183.26816819650557,6.875302052898746,258.3345328829378,5.661541046666546,3.0141802757076137,1394.1853507470667,332403.167150722,1499.2698998029002
2021-04-07,324857.8899626631,11833.735252519493,5.595295452659669,6.141260948318368,1329.1430711467733,3713.0069133779234,2262.956535443672,194.56599080604738,7.023580865353376,242.96255612869976,5.5941982391995655,3.006365193763994,1470.4721386902927,325136.3900690691,1515.5855758501045
2021-04-08,315116.16545300646,11166.281560305255,5.610568021931259,5.176525901273291,1236.4861794808253,3484.9040515001693,2116.355464582086,175.51402309567814,6.6081037496187385,223.14334131956915,5.605380970272303,2.6796634999529036,1344.2141386280887,315304.53086698806,1454.351821404148
2021-04-09,323315.3124945744,11589.187555628405,5.577888531012734,5.850781838022192,1260.6936106446274,3578.982648778576,2328.2326482085814,182.30368430632777,6.848257477547219,230.56933063418327,5.575485506640787,2.797865795294478,1389.1133198090797,323900.5379313375,1500.5635105559445
2021-04-10,330355.5241235752,11757.36881600269,5.677974953315565,5.822678739411702,1256.431855387809,3591.6934050669397,2563.238638004583,179.68359700643995,6.841893802773929,231.68809620089542,5.687825087867696,2.804886251261701,1470.1267993916208,330535.7318842345,1558.4097857247696
2021-04-11,341438.6915427582,12198.080881855676,5.688376673999203,7.806124751476734,1437.961413450195,3812.1073798352786,2685.97260853778,181.46481323437567,6.932012833876001,236.7662880616296,5.701227599052015,3.210215849639013,1549.6127615856726,340451.6366106387,1668.629469852444
2021-04-12,340937.47800425376,12220.872819442175,5.688738188087745,7.683718620524444,1438.0092479089938,3906.2331227157474,2971.8844511360376,192.16978173087728,7.188537894741903,235.17201064110483,5.693358439804432,3.342564845317547,1567.1490478418489,340794.36672945425,1857.44416695056
2021-04-13,343508.82323364617,12284.209099117574,5.738248379459184,8.390764752500397,1403.179142257242,3859.1160401342618,3431.9261877041226,190.2772357919443,7.567282384703757,232.54360069959552,5.734599119379838,3.3937116018752453,1498.2781750517968,343457.08090606384,1812.694111179687
2021-04-14,363556.86427313084,13177.157963672915,5.724624386021782,10.223771197892328,1522.5546917026381,4273.9012807856,3162.9826484677073,203.9064172942134,8.13412162100899,247.1489205762255,5.726048971558814,3.7693230528194017,1700.664532212355,363067.56646182085,1877.0554182902988
2021-04-15,355111.47475708096,13737.306277907393,5.65224482401335,10.390223763928352,1575.514164513683,4628.798020504174,3061.9831480576627,233.26016529142603,8.23281881782947,240.2831301093878,5.653594255862669,3.5933588084305312,1846.6334319209245,355422.1738561803,1812.307456043645
2021-04-16,354855.5099206793,14121.078322953541,5.616194393976717,9.868876034910862,1608.8749412168709,4852.426725807783,3049.810570665269,239.91167546197372,8.301735244694655,244.43689319502005,5.616003691712917,3.5910466633014226,2032.1581086502033,354944.79603312875,1927.8514264548207
